,u,i,ts,label,idx
6668,30,33,1.0,0.0,6669
6669,30,213,1.0,0.0,6670
6670,30,14,1.0,0.0,6671
6671,30,17,1.0,0.0,6672
6672,30,154,1.0,0.0,6673
6673,30,121,1.0,0.0,6674
6674,30,151,1.0,0.0,6675
6675,30,143,1.0,0.0,6676
6676,30,118,1.0,0.0,6677
6677,30,109,1.0,0.0,6678
6678,30,182,1.0,0.0,6679
6679,30,170,1.0,0.0,6680
6680,30,159,1.0,0.0,6681
6681,30,150,1.0,0.0,6682
6682,30,117,1.0,0.0,6683
6683,30,172,1.0,0.0,6684
6684,30,124,1.0,0.0,6685
6685,30,40,1.0,0.0,6686
6686,30,196,1.0,0.0,6687
6687,30,38,1.0,0.0,6688
6688,30,87,1.0,0.0,6689
6689,30,69,1.0,0.0,6690
6690,30,181,1.0,0.0,6691
6691,30,43,1.0,0.0,6692
6692,30,29,1.0,0.0,6693
6693,30,129,1.0,0.0,6694
6694,30,180,1.0,0.0,6695
6695,30,89,1.0,0.0,6696
6696,30,44,1.0,0.0,6697
6697,222,175,1.0,0.0,6698
6698,222,177,1.0,0.0,6699
6699,222,133,1.0,0.0,6700
6700,222,178,1.0,0.0,6701
6701,222,58,1.0,0.0,6702
6702,222,93,1.0,0.0,6703
6703,222,54,1.0,0.0,6704
6704,222,41,1.0,0.0,6705
6705,222,92,1.0,0.0,6706
6706,222,171,1.0,0.0,6707
6707,222,108,1.0,0.0,6708
6708,222,28,1.0,0.0,6709
6709,222,187,1.0,0.0,6710
6710,222,173,1.0,0.0,6711
6711,222,29,1.0,0.0,6712
6712,222,181,1.0,0.0,6713
6713,222,189,1.0,0.0,6714
6714,222,81,1.0,0.0,6715
6715,222,119,1.0,0.0,6716
6716,222,131,1.0,0.0,6717
6717,222,176,1.0,0.0,6718
6718,222,192,1.0,0.0,6719
6719,222,43,1.0,0.0,6720
6720,222,84,1.0,0.0,6721
6721,222,33,1.0,0.0,6722
6722,222,129,1.0,0.0,6723
6723,222,118,1.0,0.0,6724
6724,222,35,1.0,0.0,6725
6725,222,34,1.0,0.0,6726
6726,222,196,1.0,0.0,6727
6727,222,213,1.0,0.0,6728
6728,222,53,1.0,0.0,6729
6729,222,137,1.0,0.0,6730
6730,222,138,1.0,0.0,6731
6731,222,109,1.0,0.0,6732
6732,222,69,1.0,0.0,6733
6733,222,39,1.0,0.0,6734
6734,222,78,1.0,0.0,6735
6735,222,79,1.0,0.0,6736
6736,222,219,1.0,0.0,6737
6737,222,103,1.0,0.0,6738
6738,222,224,1.0,0.0,6739
6739,222,141,1.0,0.0,6740
6740,222,172,1.0,0.0,6741
6741,222,183,1.0,0.0,6742
6742,222,40,1.0,0.0,6743
6743,222,146,1.0,0.0,6744
6744,222,151,1.0,0.0,6745
6745,222,217,1.0,0.0,6746
6746,222,159,1.0,0.0,6747
6747,222,143,1.0,0.0,6748
6748,222,26,1.0,0.0,6749
6749,222,130,1.0,0.0,6750
6750,222,150,1.0,0.0,6751
6751,222,198,1.0,0.0,6752
6752,222,44,1.0,0.0,6753
6753,222,199,1.0,0.0,6754
6754,222,132,1.0,0.0,6755
6755,222,117,1.0,0.0,6756
6756,222,153,1.0,0.0,6757
6757,222,200,1.0,0.0,6758
6758,222,87,1.0,0.0,6759
6759,222,197,1.0,0.0,6760
6760,222,185,1.0,0.0,6761
6761,222,134,1.0,0.0,6762
6762,222,90,1.0,0.0,6763
6763,222,220,1.0,0.0,6764
6764,222,32,1.0,0.0,6765
6765,222,121,1.0,0.0,6766
6766,222,170,1.0,0.0,6767
6767,222,17,1.0,0.0,6768
6768,222,91,1.0,0.0,6769
6769,222,124,1.0,0.0,6770
6770,222,14,1.0,0.0,6771
6771,222,38,1.0,0.0,6772
6772,222,120,1.0,0.0,6773
6773,222,180,1.0,0.0,6774
6774,222,154,1.0,0.0,6775
6775,222,89,1.0,0.0,6776
6776,222,182,1.0,0.0,6777
6777,222,27,1.0,0.0,6778
6778,222,45,1.0,0.0,6779
6779,175,177,1.0,0.0,6780
6780,175,133,1.0,0.0,6781
6781,175,178,1.0,0.0,6782
6782,175,58,1.0,0.0,6783
6783,175,93,1.0,0.0,6784
6784,175,54,1.0,0.0,6785
6785,175,41,1.0,0.0,6786
6786,175,170,1.0,0.0,6787
6787,175,217,1.0,0.0,6788
6788,175,187,1.0,0.0,6789
6789,175,181,1.0,0.0,6790
6790,175,219,1.0,0.0,6791
6791,175,132,1.0,0.0,6792
6792,175,103,1.0,0.0,6793
6793,175,43,1.0,0.0,6794
6794,175,172,1.0,0.0,6795
6795,175,134,1.0,0.0,6796
6796,175,200,1.0,0.0,6797
6797,175,137,1.0,0.0,6798
6798,175,87,1.0,0.0,6799
6799,175,180,1.0,0.0,6800
6800,175,154,1.0,0.0,6801
6801,175,69,1.0,0.0,6802
6802,175,121,1.0,0.0,6803
6803,175,90,1.0,0.0,6804
6804,175,151,1.0,0.0,6805
6805,175,39,1.0,0.0,6806
6806,175,171,1.0,0.0,6807
6807,175,159,1.0,0.0,6808
6808,175,143,1.0,0.0,6809
6809,175,26,1.0,0.0,6810
6810,175,28,1.0,0.0,6811
6811,175,130,1.0,0.0,6812
6812,175,150,1.0,0.0,6813
6813,175,189,1.0,0.0,6814
6814,175,198,1.0,0.0,6815
6815,175,44,1.0,0.0,6816
6816,175,119,1.0,0.0,6817
6817,175,199,1.0,0.0,6818
6818,175,117,1.0,0.0,6819
6819,175,224,1.0,0.0,6820
6820,175,84,1.0,0.0,6821
6821,175,118,1.0,0.0,6822
6822,175,34,1.0,0.0,6823
6823,175,153,1.0,0.0,6824
6824,175,40,1.0,0.0,6825
6825,175,196,1.0,0.0,6826
6826,175,213,1.0,0.0,6827
6827,175,53,1.0,0.0,6828
6828,175,220,1.0,0.0,6829
6829,175,91,1.0,0.0,6830
6830,175,92,1.0,0.0,6831
6831,175,79,1.0,0.0,6832
6832,175,27,1.0,0.0,6833
6833,175,29,1.0,0.0,6834
6834,175,81,1.0,0.0,6835
6835,175,32,1.0,0.0,6836
6836,175,131,1.0,0.0,6837
6837,175,176,1.0,0.0,6838
6838,175,192,1.0,0.0,6839
6839,175,120,1.0,0.0,6840
6840,175,33,1.0,0.0,6841
6841,175,129,1.0,0.0,6842
6842,175,124,1.0,0.0,6843
6843,175,35,1.0,0.0,6844
6844,175,14,1.0,0.0,6845
6845,175,17,1.0,0.0,6846
6846,175,138,1.0,0.0,6847
6847,175,38,1.0,0.0,6848
6848,175,109,1.0,0.0,6849
6849,175,45,1.0,0.0,6850
6850,175,89,1.0,0.0,6851
6851,175,182,1.0,0.0,6852
6852,175,78,1.0,0.0,6853
6853,175,173,1.0,0.0,6854
6854,175,185,1.0,0.0,6855
6855,175,108,1.0,0.0,6856
6856,175,183,1.0,0.0,6857
6857,175,141,1.0,0.0,6858
6858,175,197,1.0,0.0,6859
6859,175,146,1.0,0.0,6860
6860,177,133,1.0,0.0,6861
6861,177,178,1.0,0.0,6862
6862,177,58,1.0,0.0,6863
6863,177,93,1.0,0.0,6864
6864,177,54,1.0,0.0,6865
6865,177,41,1.0,0.0,6866
6866,177,92,1.0,0.0,6867
6867,177,171,1.0,0.0,6868
6868,177,108,1.0,0.0,6869
6869,177,28,1.0,0.0,6870
6870,177,187,1.0,0.0,6871
6871,177,173,1.0,0.0,6872
6872,177,29,1.0,0.0,6873
6873,177,181,1.0,0.0,6874
6874,177,189,1.0,0.0,6875
6875,177,81,1.0,0.0,6876
6876,177,119,1.0,0.0,6877
6877,177,131,1.0,0.0,6878
6878,177,176,1.0,0.0,6879
6879,177,192,1.0,0.0,6880
6880,177,43,1.0,0.0,6881
6881,177,84,1.0,0.0,6882
6882,177,33,1.0,0.0,6883
6883,177,129,1.0,0.0,6884
6884,177,118,1.0,0.0,6885
6885,177,35,1.0,0.0,6886
6886,177,34,1.0,0.0,6887
6887,177,196,1.0,0.0,6888
6888,177,213,1.0,0.0,6889
6889,177,53,1.0,0.0,6890
6890,177,137,1.0,0.0,6891
6891,177,138,1.0,0.0,6892
6892,177,109,1.0,0.0,6893
6893,177,69,1.0,0.0,6894
6894,177,26,1.0,0.0,6895
6895,177,220,1.0,0.0,6896
6896,177,44,1.0,0.0,6897
6897,177,39,1.0,0.0,6898
6898,177,143,1.0,0.0,6899
6899,177,130,1.0,0.0,6900
6900,177,32,1.0,0.0,6901
6901,177,199,1.0,0.0,6902
6902,177,200,1.0,0.0,6903
6903,177,90,1.0,0.0,6904
6904,177,170,1.0,0.0,6905
6905,177,219,1.0,0.0,6906
6906,177,132,1.0,0.0,6907
6907,177,14,1.0,0.0,6908
6908,177,91,1.0,0.0,6909
6909,177,151,1.0,0.0,6910
6910,177,79,1.0,0.0,6911
6911,177,27,1.0,0.0,6912
6912,177,120,1.0,0.0,6913
6913,177,124,1.0,0.0,6914
6914,177,134,1.0,0.0,6915
6915,177,17,1.0,0.0,6916
6916,177,38,1.0,0.0,6917
6917,177,87,1.0,0.0,6918
6918,177,154,1.0,0.0,6919
6919,177,45,1.0,0.0,6920
6920,177,89,1.0,0.0,6921
6921,177,182,1.0,0.0,6922
6922,177,217,1.0,0.0,6923
6923,177,198,1.0,0.0,6924
6924,177,103,1.0,0.0,6925
6925,177,224,1.0,0.0,6926
6926,177,141,1.0,0.0,6927
6927,177,146,1.0,0.0,6928
6928,177,121,1.0,0.0,6929
6929,177,40,1.0,0.0,6930
6930,177,185,1.0,0.0,6931
6931,177,159,1.0,0.0,6932
6932,177,78,1.0,0.0,6933
6933,177,150,1.0,0.0,6934
6934,177,117,1.0,0.0,6935
6935,177,172,1.0,0.0,6936
6936,177,183,1.0,0.0,6937
6937,177,180,1.0,0.0,6938
6938,177,197,1.0,0.0,6939
6939,177,153,1.0,0.0,6940
6940,133,178,1.0,0.0,6941
6941,133,58,1.0,0.0,6942
6942,133,93,1.0,0.0,6943
6943,133,54,1.0,0.0,6944
6944,133,41,1.0,0.0,6945
6945,133,170,1.0,0.0,6946
6946,133,217,1.0,0.0,6947
6947,133,187,1.0,0.0,6948
6948,133,181,1.0,0.0,6949
6949,133,219,1.0,0.0,6950
6950,133,132,1.0,0.0,6951
6951,133,103,1.0,0.0,6952
6952,133,43,1.0,0.0,6953
6953,133,172,1.0,0.0,6954
6954,133,134,1.0,0.0,6955
6955,133,200,1.0,0.0,6956
6956,133,137,1.0,0.0,6957
6957,133,87,1.0,0.0,6958
6958,133,180,1.0,0.0,6959
6959,133,154,1.0,0.0,6960
6960,133,69,1.0,0.0,6961
6961,133,121,1.0,0.0,6962
6962,133,90,1.0,0.0,6963
6963,133,39,1.0,0.0,6964
6964,133,78,1.0,0.0,6965
6965,133,79,1.0,0.0,6966
6966,133,130,1.0,0.0,6967
6967,133,173,1.0,0.0,6968
6968,133,198,1.0,0.0,6969
6969,133,32,1.0,0.0,6970
6970,133,131,1.0,0.0,6971
6971,133,199,1.0,0.0,6972
6972,133,117,1.0,0.0,6973
6973,133,53,1.0,0.0,6974
6974,133,45,1.0,0.0,6975
6975,133,91,1.0,0.0,6976
6976,133,151,1.0,0.0,6977
6977,133,92,1.0,0.0,6978
6978,133,171,1.0,0.0,6979
6979,133,143,1.0,0.0,6980
6980,133,26,1.0,0.0,6981
6981,133,27,1.0,0.0,6982
6982,133,29,1.0,0.0,6983
6983,133,189,1.0,0.0,6984
6984,133,81,1.0,0.0,6985
6985,133,44,1.0,0.0,6986
6986,133,176,1.0,0.0,6987
6987,133,192,1.0,0.0,6988
6988,133,120,1.0,0.0,6989
6989,133,84,1.0,0.0,6990
6990,133,33,1.0,0.0,6991
6991,133,129,1.0,0.0,6992
6992,133,124,1.0,0.0,6993
6993,133,35,1.0,0.0,6994
6994,133,34,1.0,0.0,6995
6995,133,196,1.0,0.0,6996
6996,133,14,1.0,0.0,6997
6997,133,17,1.0,0.0,6998
6998,133,138,1.0,0.0,6999
6999,133,38,1.0,0.0,7000
7000,133,109,1.0,0.0,7001
7001,133,89,1.0,0.0,7002
7002,133,182,1.0,0.0,7003
7003,133,159,1.0,0.0,7004
7004,133,118,1.0,0.0,7005
7005,133,183,1.0,0.0,7006
7006,133,185,1.0,0.0,7007
7007,133,108,1.0,0.0,7008
7008,133,28,1.0,0.0,7009
7009,133,150,1.0,0.0,7010
7010,133,119,1.0,0.0,7011
7011,133,224,1.0,0.0,7012
7012,133,40,1.0,0.0,7013
7013,133,146,1.0,0.0,7014
7014,133,213,1.0,0.0,7015
7015,133,220,1.0,0.0,7016
7016,133,141,1.0,0.0,7017
7017,133,153,1.0,0.0,7018
7018,133,197,1.0,0.0,7019
7019,178,58,1.0,0.0,7020
7020,178,93,1.0,0.0,7021
7021,178,54,1.0,0.0,7022
7022,178,41,1.0,0.0,7023
7023,178,39,1.0,0.0,7024
7024,178,108,1.0,0.0,7025
7025,178,78,1.0,0.0,7026
7026,178,79,1.0,0.0,7027
7027,178,173,1.0,0.0,7028
7028,178,219,1.0,0.0,7029
7029,178,119,1.0,0.0,7030
7030,178,103,1.0,0.0,7031
7031,178,224,1.0,0.0,7032
7032,178,141,1.0,0.0,7033
7033,178,172,1.0,0.0,7034
7034,178,183,1.0,0.0,7035
7035,178,40,1.0,0.0,7036
7036,178,213,1.0,0.0,7037
7037,178,137,1.0,0.0,7038
7038,178,146,1.0,0.0,7039
7039,178,151,1.0,0.0,7040
7040,178,171,1.0,0.0,7041
7041,178,217,1.0,0.0,7042
7042,178,159,1.0,0.0,7043
7043,178,143,1.0,0.0,7044
7044,178,26,1.0,0.0,7045
7045,178,28,1.0,0.0,7046
7046,178,130,1.0,0.0,7047
7047,178,150,1.0,0.0,7048
7048,178,181,1.0,0.0,7049
7049,178,189,1.0,0.0,7050
7050,178,198,1.0,0.0,7051
7051,178,44,1.0,0.0,7052
7052,178,199,1.0,0.0,7053
7053,178,132,1.0,0.0,7054
7054,178,117,1.0,0.0,7055
7055,178,43,1.0,0.0,7056
7056,178,84,1.0,0.0,7057
7057,178,118,1.0,0.0,7058
7058,178,34,1.0,0.0,7059
7059,178,153,1.0,0.0,7060
7060,178,200,1.0,0.0,7061
7061,178,196,1.0,0.0,7062
7062,178,53,1.0,0.0,7063
7063,178,87,1.0,0.0,7064
7064,178,197,1.0,0.0,7065
7065,178,185,1.0,0.0,7066
7066,178,192,1.0,0.0,7067
7067,178,35,1.0,0.0,7068
7068,178,134,1.0,0.0,7069
7069,178,90,1.0,0.0,7070
7070,178,81,1.0,0.0,7071
7071,178,14,1.0,0.0,7072
7072,178,38,1.0,0.0,7073
7073,178,121,1.0,0.0,7074
7074,178,220,1.0,0.0,7075
7075,178,131,1.0,0.0,7076
7076,178,27,1.0,0.0,7077
7077,178,187,1.0,0.0,7078
7078,178,138,1.0,0.0,7079
7079,178,91,1.0,0.0,7080
7080,178,29,1.0,0.0,7081
7081,178,109,1.0,0.0,7082
7082,178,170,1.0,0.0,7083
7083,178,124,1.0,0.0,7084
7084,178,17,1.0,0.0,7085
7085,178,69,1.0,0.0,7086
7086,178,92,1.0,0.0,7087
7087,178,176,1.0,0.0,7088
7088,178,120,1.0,0.0,7089
7089,178,33,1.0,0.0,7090
7090,178,129,1.0,0.0,7091
7091,178,180,1.0,0.0,7092
7092,178,45,1.0,0.0,7093
7093,178,89,1.0,0.0,7094
7094,178,182,1.0,0.0,7095
7095,178,154,1.0,0.0,7096
7096,178,32,1.0,0.0,7097
7097,58,93,1.0,0.0,7098
7098,58,54,1.0,0.0,7099
7099,58,41,1.0,0.0,7100
7100,58,170,1.0,0.0,7101
7101,58,217,1.0,0.0,7102
7102,58,187,1.0,0.0,7103
7103,58,181,1.0,0.0,7104
7104,58,219,1.0,0.0,7105
7105,58,132,1.0,0.0,7106
7106,58,103,1.0,0.0,7107
7107,58,43,1.0,0.0,7108
7108,58,172,1.0,0.0,7109
7109,58,134,1.0,0.0,7110
7110,58,200,1.0,0.0,7111
7111,58,137,1.0,0.0,7112
7112,58,87,1.0,0.0,7113
7113,58,180,1.0,0.0,7114
7114,58,154,1.0,0.0,7115
7115,58,69,1.0,0.0,7116
7116,58,121,1.0,0.0,7117
7117,58,90,1.0,0.0,7118
7118,58,199,1.0,0.0,7119
7119,58,91,1.0,0.0,7120
7120,58,151,1.0,0.0,7121
7121,58,92,1.0,0.0,7122
7122,58,171,1.0,0.0,7123
7123,58,143,1.0,0.0,7124
7124,58,26,1.0,0.0,7125
7125,58,79,1.0,0.0,7126
7126,58,27,1.0,0.0,7127
7127,58,130,1.0,0.0,7128
7128,58,29,1.0,0.0,7129
7129,58,189,1.0,0.0,7130
7130,58,81,1.0,0.0,7131
7131,58,32,1.0,0.0,7132
7132,58,44,1.0,0.0,7133
7133,58,131,1.0,0.0,7134
7134,58,176,1.0,0.0,7135
7135,58,192,1.0,0.0,7136
7136,58,120,1.0,0.0,7137
7137,58,84,1.0,0.0,7138
7138,58,33,1.0,0.0,7139
7139,58,129,1.0,0.0,7140
7140,58,124,1.0,0.0,7141
7141,58,35,1.0,0.0,7142
7142,58,34,1.0,0.0,7143
7143,58,196,1.0,0.0,7144
7144,58,14,1.0,0.0,7145
7145,58,53,1.0,0.0,7146
7146,58,17,1.0,0.0,7147
7147,58,138,1.0,0.0,7148
7148,58,38,1.0,0.0,7149
7149,58,109,1.0,0.0,7150
7150,58,45,1.0,0.0,7151
7151,58,89,1.0,0.0,7152
7152,58,182,1.0,0.0,7153
7153,58,185,1.0,0.0,7154
7154,58,39,1.0,0.0,7155
7155,58,108,1.0,0.0,7156
7156,58,159,1.0,0.0,7157
7157,58,28,1.0,0.0,7158
7158,58,150,1.0,0.0,7159
7159,58,117,1.0,0.0,7160
7160,58,224,1.0,0.0,7161
7161,58,118,1.0,0.0,7162
7162,58,40,1.0,0.0,7163
7163,58,213,1.0,0.0,7164
7164,58,183,1.0,0.0,7165
7165,58,153,1.0,0.0,7166
7166,58,197,1.0,0.0,7167
7167,58,78,1.0,0.0,7168
7168,58,173,1.0,0.0,7169
7169,58,220,1.0,0.0,7170
7170,58,198,1.0,0.0,7171
7171,58,119,1.0,0.0,7172
7172,58,141,1.0,0.0,7173
7173,58,146,1.0,0.0,7174
7174,93,54,1.0,0.0,7175
7175,93,41,1.0,0.0,7176
7176,93,170,1.0,0.0,7177
7177,93,217,1.0,0.0,7178
7178,93,187,1.0,0.0,7179
7179,93,181,1.0,0.0,7180
7180,93,219,1.0,0.0,7181
7181,93,132,1.0,0.0,7182
7182,93,103,1.0,0.0,7183
7183,93,43,1.0,0.0,7184
7184,93,172,1.0,0.0,7185
7185,93,134,1.0,0.0,7186
7186,93,200,1.0,0.0,7187
7187,93,137,1.0,0.0,7188
7188,93,87,1.0,0.0,7189
7189,93,180,1.0,0.0,7190
7190,93,154,1.0,0.0,7191
7191,93,69,1.0,0.0,7192
7192,93,121,1.0,0.0,7193
7193,93,90,1.0,0.0,7194
7194,93,39,1.0,0.0,7195
7195,93,78,1.0,0.0,7196
7196,93,79,1.0,0.0,7197
7197,93,130,1.0,0.0,7198
7198,93,173,1.0,0.0,7199
7199,93,198,1.0,0.0,7200
7200,93,32,1.0,0.0,7201
7201,93,131,1.0,0.0,7202
7202,93,199,1.0,0.0,7203
7203,93,117,1.0,0.0,7204
7204,93,53,1.0,0.0,7205
7205,93,45,1.0,0.0,7206
7206,93,91,1.0,0.0,7207
7207,93,151,1.0,0.0,7208
7208,93,171,1.0,0.0,7209
7209,93,26,1.0,0.0,7210
7210,93,28,1.0,0.0,7211
7211,93,84,1.0,0.0,7212
7212,93,33,1.0,0.0,7213
7213,93,124,1.0,0.0,7214
7214,93,35,1.0,0.0,7215
7215,93,40,1.0,0.0,7216
7216,93,14,1.0,0.0,7217
7217,93,89,1.0,0.0,7218
7218,93,185,1.0,0.0,7219
7219,93,108,1.0,0.0,7220
7220,93,143,1.0,0.0,7221
7221,93,29,1.0,0.0,7222
7222,93,189,1.0,0.0,7223
7223,93,119,1.0,0.0,7224
7224,93,224,1.0,0.0,7225
7225,93,17,1.0,0.0,7226
7226,93,159,1.0,0.0,7227
7227,93,150,1.0,0.0,7228
7228,93,118,1.0,0.0,7229
7229,93,213,1.0,0.0,7230
7230,93,183,1.0,0.0,7231
7231,93,196,1.0,0.0,7232
7232,93,182,1.0,0.0,7233
7233,93,92,1.0,0.0,7234
7234,93,220,1.0,0.0,7235
7235,93,81,1.0,0.0,7236
7236,93,176,1.0,0.0,7237
7237,93,120,1.0,0.0,7238
7238,93,129,1.0,0.0,7239
7239,93,34,1.0,0.0,7240
7240,93,109,1.0,0.0,7241
7241,93,27,1.0,0.0,7242
7242,93,44,1.0,0.0,7243
7243,93,192,1.0,0.0,7244
7244,93,138,1.0,0.0,7245
7245,93,38,1.0,0.0,7246
7246,93,197,1.0,0.0,7247
7247,93,146,1.0,0.0,7248
7248,93,153,1.0,0.0,7249
7249,93,141,1.0,0.0,7250
7250,54,41,1.0,0.0,7251
7251,54,92,1.0,0.0,7252
7252,54,171,1.0,0.0,7253
7253,54,108,1.0,0.0,7254
7254,54,28,1.0,0.0,7255
7255,54,187,1.0,0.0,7256
7256,54,173,1.0,0.0,7257
7257,54,29,1.0,0.0,7258
7258,54,181,1.0,0.0,7259
7259,54,189,1.0,0.0,7260
7260,54,81,1.0,0.0,7261
7261,54,119,1.0,0.0,7262
7262,54,131,1.0,0.0,7263
7263,54,176,1.0,0.0,7264
7264,54,192,1.0,0.0,7265
7265,54,43,1.0,0.0,7266
7266,54,84,1.0,0.0,7267
7267,54,33,1.0,0.0,7268
7268,54,129,1.0,0.0,7269
7269,54,118,1.0,0.0,7270
7270,54,35,1.0,0.0,7271
7271,54,34,1.0,0.0,7272
7272,54,196,1.0,0.0,7273
7273,54,213,1.0,0.0,7274
7274,54,53,1.0,0.0,7275
7275,54,137,1.0,0.0,7276
7276,54,138,1.0,0.0,7277
7277,54,109,1.0,0.0,7278
7278,54,69,1.0,0.0,7279
7279,54,170,1.0,0.0,7280
7280,54,217,1.0,0.0,7281
7281,54,219,1.0,0.0,7282
7282,54,132,1.0,0.0,7283
7283,54,103,1.0,0.0,7284
7284,54,172,1.0,0.0,7285
7285,54,134,1.0,0.0,7286
7286,54,200,1.0,0.0,7287
7287,54,87,1.0,0.0,7288
7288,54,180,1.0,0.0,7289
7289,54,154,1.0,0.0,7290
7290,54,121,1.0,0.0,7291
7291,54,90,1.0,0.0,7292
7292,54,91,1.0,0.0,7293
7293,54,151,1.0,0.0,7294
7294,54,143,1.0,0.0,7295
7295,54,26,1.0,0.0,7296
7296,54,79,1.0,0.0,7297
7297,54,27,1.0,0.0,7298
7298,54,130,1.0,0.0,7299
7299,54,32,1.0,0.0,7300
7300,54,44,1.0,0.0,7301
7301,54,199,1.0,0.0,7302
7302,54,120,1.0,0.0,7303
7303,54,124,1.0,0.0,7304
7304,54,14,1.0,0.0,7305
7305,54,17,1.0,0.0,7306
7306,54,38,1.0,0.0,7307
7307,54,45,1.0,0.0,7308
7308,54,89,1.0,0.0,7309
7309,54,182,1.0,0.0,7310
7310,54,78,1.0,0.0,7311
7311,54,141,1.0,0.0,7312
7312,54,40,1.0,0.0,7313
7313,54,159,1.0,0.0,7314
7314,54,150,1.0,0.0,7315
7315,54,183,1.0,0.0,7316
7316,54,39,1.0,0.0,7317
7317,54,220,1.0,0.0,7318
7318,54,198,1.0,0.0,7319
7319,54,224,1.0,0.0,7320
7320,54,146,1.0,0.0,7321
7321,54,197,1.0,0.0,7322
7322,54,185,1.0,0.0,7323
7323,54,117,1.0,0.0,7324
7324,54,153,1.0,0.0,7325
7325,41,92,1.0,0.0,7326
7326,41,171,1.0,0.0,7327
7327,41,108,1.0,0.0,7328
7328,41,28,1.0,0.0,7329
7329,41,187,1.0,0.0,7330
7330,41,173,1.0,0.0,7331
7331,41,29,1.0,0.0,7332
7332,41,181,1.0,0.0,7333
7333,41,189,1.0,0.0,7334
7334,41,81,1.0,0.0,7335
7335,41,119,1.0,0.0,7336
7336,41,131,1.0,0.0,7337
7337,41,176,1.0,0.0,7338
7338,41,192,1.0,0.0,7339
7339,41,43,1.0,0.0,7340
7340,41,84,1.0,0.0,7341
7341,41,33,1.0,0.0,7342
7342,41,129,1.0,0.0,7343
7343,41,118,1.0,0.0,7344
7344,41,35,1.0,0.0,7345
7345,41,34,1.0,0.0,7346
7346,41,196,1.0,0.0,7347
7347,41,213,1.0,0.0,7348
7348,41,53,1.0,0.0,7349
7349,41,137,1.0,0.0,7350
7350,41,138,1.0,0.0,7351
7351,41,109,1.0,0.0,7352
7352,41,69,1.0,0.0,7353
7353,41,39,1.0,0.0,7354
7354,41,78,1.0,0.0,7355
7355,41,26,1.0,0.0,7356
7356,41,79,1.0,0.0,7357
7357,41,219,1.0,0.0,7358
7358,41,224,1.0,0.0,7359
7359,41,141,1.0,0.0,7360
7360,41,45,1.0,0.0,7361
7361,41,151,1.0,0.0,7362
7362,41,217,1.0,0.0,7363
7363,41,143,1.0,0.0,7364
7364,41,27,1.0,0.0,7365
7365,41,130,1.0,0.0,7366
7366,41,32,1.0,0.0,7367
7367,41,199,1.0,0.0,7368
7368,41,103,1.0,0.0,7369
7369,41,172,1.0,0.0,7370
7370,41,153,1.0,0.0,7371
7371,41,200,1.0,0.0,7372
7372,41,14,1.0,0.0,7373
7373,41,182,1.0,0.0,7374
7374,41,198,1.0,0.0,7375
7375,41,117,1.0,0.0,7376
7376,41,90,1.0,0.0,7377
7377,41,185,1.0,0.0,7378
7378,41,170,1.0,0.0,7379
7379,41,132,1.0,0.0,7380
7380,41,17,1.0,0.0,7381
7381,41,87,1.0,0.0,7382
7382,41,124,1.0,0.0,7383
7383,41,134,1.0,0.0,7384
7384,41,91,1.0,0.0,7385
7385,41,159,1.0,0.0,7386
7386,41,150,1.0,0.0,7387
7387,41,220,1.0,0.0,7388
7388,41,44,1.0,0.0,7389
7389,41,120,1.0,0.0,7390
7390,41,40,1.0,0.0,7391
7391,41,38,1.0,0.0,7392
7392,41,180,1.0,0.0,7393
7393,41,89,1.0,0.0,7394
7394,41,183,1.0,0.0,7395
7395,41,146,1.0,0.0,7396
7396,41,154,1.0,0.0,7397
7397,41,197,1.0,0.0,7398
7398,41,121,1.0,0.0,7399
7399,92,171,1.0,0.0,7400
7400,92,108,1.0,0.0,7401
7401,92,28,1.0,0.0,7402
7402,92,187,1.0,0.0,7403
7403,92,173,1.0,0.0,7404
7404,92,29,1.0,0.0,7405
7405,92,181,1.0,0.0,7406
7406,92,189,1.0,0.0,7407
7407,92,81,1.0,0.0,7408
7408,92,119,1.0,0.0,7409
7409,92,131,1.0,0.0,7410
7410,92,176,1.0,0.0,7411
7411,92,192,1.0,0.0,7412
7412,92,43,1.0,0.0,7413
7413,92,84,1.0,0.0,7414
7414,92,33,1.0,0.0,7415
7415,92,129,1.0,0.0,7416
7416,92,118,1.0,0.0,7417
7417,92,35,1.0,0.0,7418
7418,92,34,1.0,0.0,7419
7419,92,196,1.0,0.0,7420
7420,92,213,1.0,0.0,7421
7421,92,53,1.0,0.0,7422
7422,92,137,1.0,0.0,7423
7423,92,138,1.0,0.0,7424
7424,92,109,1.0,0.0,7425
7425,92,69,1.0,0.0,7426
7426,92,91,1.0,0.0,7427
7427,92,151,1.0,0.0,7428
7428,92,170,1.0,0.0,7429
7429,92,143,1.0,0.0,7430
7430,92,26,1.0,0.0,7431
7431,92,79,1.0,0.0,7432
7432,92,27,1.0,0.0,7433
7433,92,130,1.0,0.0,7434
7434,92,32,1.0,0.0,7435
7435,92,44,1.0,0.0,7436
7436,92,199,1.0,0.0,7437
7437,92,132,1.0,0.0,7438
7438,92,120,1.0,0.0,7439
7439,92,124,1.0,0.0,7440
7440,92,134,1.0,0.0,7441
7441,92,14,1.0,0.0,7442
7442,92,17,1.0,0.0,7443
7443,92,38,1.0,0.0,7444
7444,92,87,1.0,0.0,7445
