,u,i,ts,label,idx
4999,332,320,31536000.0,0.0,5000
5000,675,320,31536000.0,0.0,5001
5001,525,320,31536000.0,0.0,5002
5002,346,320,31536000.0,0.0,5003
5003,441,320,31536000.0,0.0,5004
5004,613,320,31536000.0,0.0,5005
5005,602,320,31536000.0,0.0,5006
5006,711,320,31536000.0,0.0,5007
5007,603,320,31536000.0,0.0,5008
5008,80,320,31536000.0,0.0,5009
5009,174,320,31536000.0,0.0,5010
5010,692,320,31536000.0,0.0,5011
5011,15,320,31536000.0,0.0,5012
5012,120,320,31536000.0,0.0,5013
5013,158,320,31536000.0,0.0,5014
5014,566,320,31536000.0,0.0,5015
5015,49,320,31536000.0,0.0,5016
5016,66,320,31536000.0,0.0,5017
5017,457,320,31536000.0,0.0,5018
5018,146,320,31536000.0,0.0,5019
5019,708,320,31536000.0,0.0,5020
5020,334,320,31536000.0,0.0,5021
5021,734,320,31536000.0,0.0,5022
5022,593,320,31536000.0,0.0,5023
5023,235,320,31536000.0,0.0,5024
5024,513,320,31536000.0,0.0,5025
5025,497,320,31536000.0,0.0,5026
5026,65,320,31536000.0,0.0,5027
5027,13,320,31536000.0,0.0,5028
5028,298,320,31536000.0,0.0,5029
5029,344,320,31536000.0,0.0,5030
5030,715,320,31536000.0,0.0,5031
5031,449,320,31536000.0,0.0,5032
5032,185,320,31536000.0,0.0,5033
5033,220,320,31536000.0,0.0,5034
5034,448,320,31536000.0,0.0,5035
5035,618,320,31536000.0,0.0,5036
5036,231,320,31536000.0,0.0,5037
5037,527,320,31536000.0,0.0,5038
5038,610,320,31536000.0,0.0,5039
5039,682,320,31536000.0,0.0,5040
5040,597,320,31536000.0,0.0,5041
5041,114,320,31536000.0,0.0,5042
5042,149,320,31536000.0,0.0,5043
5043,536,320,31536000.0,0.0,5044
5044,712,320,31536000.0,0.0,5045
5045,639,320,31536000.0,0.0,5046
5046,81,320,31536000.0,0.0,5047
5047,242,320,31536000.0,0.0,5048
5048,662,320,31536000.0,0.0,5049
5049,195,320,31536000.0,0.0,5050
5050,380,320,31536000.0,0.0,5051
5051,22,320,31536000.0,0.0,5052
5052,702,320,31536000.0,0.0,5053
5053,582,320,31536000.0,0.0,5054
5054,624,320,31536000.0,0.0,5055
5055,198,320,31536000.0,0.0,5056
5056,510,320,31536000.0,0.0,5057
5057,403,320,31536000.0,0.0,5058
5058,622,320,31536000.0,0.0,5059
5059,464,320,31536000.0,0.0,5060
5060,127,320,31536000.0,0.0,5061
5061,361,320,31536000.0,0.0,5062
5062,280,320,31536000.0,0.0,5063
5063,679,320,31536000.0,0.0,5064
5064,572,320,31536000.0,0.0,5065
5065,197,320,31536000.0,0.0,5066
5066,330,320,31536000.0,0.0,5067
5067,366,320,31536000.0,0.0,5068
5068,410,320,31536000.0,0.0,5069
5069,136,320,31536000.0,0.0,5070
5070,306,320,31536000.0,0.0,5071
5071,342,320,31536000.0,0.0,5072
5072,217,320,31536000.0,0.0,5073
5073,53,320,31536000.0,0.0,5074
5074,412,320,31536000.0,0.0,5075
5075,392,320,31536000.0,0.0,5076
5076,705,320,31536000.0,0.0,5077
5077,575,320,31536000.0,0.0,5078
5078,666,320,31536000.0,0.0,5079
5079,76,320,31536000.0,0.0,5080
5080,233,320,31536000.0,0.0,5081
5081,363,320,31536000.0,0.0,5082
5082,469,320,31536000.0,0.0,5083
5083,518,320,31536000.0,0.0,5084
5084,218,320,31536000.0,0.0,5085
5085,425,320,31536000.0,0.0,5086
5086,32,320,31536000.0,0.0,5087
5087,545,320,31536000.0,0.0,5088
5088,357,320,31536000.0,0.0,5089
5089,339,320,31536000.0,0.0,5090
5090,273,320,31536000.0,0.0,5091
5091,241,320,31536000.0,0.0,5092
5092,596,320,31536000.0,0.0,5093
5093,472,320,31536000.0,0.0,5094
5094,714,320,31536000.0,0.0,5095
5095,651,51,31536000.0,0.0,5096
5096,6,51,31536000.0,0.0,5097
5097,372,51,31536000.0,0.0,5098
5098,652,51,31536000.0,0.0,5099
5099,528,51,31536000.0,0.0,5100
5100,647,51,31536000.0,0.0,5101
5101,649,51,31536000.0,0.0,5102
5102,51,51,31536000.0,0.0,5103
5103,421,51,31536000.0,0.0,5104
5104,731,51,31536000.0,0.0,5105
5105,623,51,31536000.0,0.0,5106
5106,85,51,31536000.0,0.0,5107
5107,409,51,31536000.0,0.0,5108
5108,514,51,31536000.0,0.0,5109
5109,474,51,31536000.0,0.0,5110
5110,309,51,31536000.0,0.0,5111
5111,371,51,31536000.0,0.0,5112
5112,166,51,31536000.0,0.0,5113
5113,526,51,31536000.0,0.0,5114
5114,420,51,31536000.0,0.0,5115
5115,34,51,31536000.0,0.0,5116
5116,507,51,31536000.0,0.0,5117
5117,19,51,31536000.0,0.0,5118
5118,135,51,31536000.0,0.0,5119
5119,733,51,31536000.0,0.0,5120
5120,255,51,31536000.0,0.0,5121
5121,256,51,31536000.0,0.0,5122
5122,125,51,31536000.0,0.0,5123
5123,665,51,31536000.0,0.0,5124
5124,476,51,31536000.0,0.0,5125
5125,569,51,31536000.0,0.0,5126
5126,7,51,31536000.0,0.0,5127
5127,148,51,31536000.0,0.0,5128
5128,40,51,31536000.0,0.0,5129
5129,585,51,31536000.0,0.0,5130
5130,720,51,31536000.0,0.0,5131
5131,39,51,31536000.0,0.0,5132
5132,512,51,31536000.0,0.0,5133
5133,495,51,31536000.0,0.0,5134
5134,524,51,31536000.0,0.0,5135
5135,367,51,31536000.0,0.0,5136
5136,430,51,31536000.0,0.0,5137
5137,94,51,31536000.0,0.0,5138
5138,177,51,31536000.0,0.0,5139
5139,688,51,31536000.0,0.0,5140
5140,263,51,31536000.0,0.0,5141
5141,478,51,31536000.0,0.0,5142
5142,721,51,31536000.0,0.0,5143
5143,60,51,31536000.0,0.0,5144
5144,37,51,31536000.0,0.0,5145
5145,458,51,31536000.0,0.0,5146
5146,685,51,31536000.0,0.0,5147
5147,214,51,31536000.0,0.0,5148
5148,687,51,31536000.0,0.0,5149
5149,182,51,31536000.0,0.0,5150
5150,266,51,31536000.0,0.0,5151
5151,417,51,31536000.0,0.0,5152
5152,369,51,31536000.0,0.0,5153
5153,151,51,31536000.0,0.0,5154
5154,320,51,31536000.0,0.0,5155
5155,44,51,31536000.0,0.0,5156
5156,602,51,31536000.0,0.0,5157
5157,546,51,31536000.0,0.0,5158
5158,124,51,31536000.0,0.0,5159
5159,337,51,31536000.0,0.0,5160
5160,130,51,31536000.0,0.0,5161
5161,27,51,31536000.0,0.0,5162
5162,123,51,31536000.0,0.0,5163
5163,508,51,31536000.0,0.0,5164
5164,169,51,31536000.0,0.0,5165
5165,716,51,31536000.0,0.0,5166
5166,584,51,31536000.0,0.0,5167
5167,207,51,31536000.0,0.0,5168
5168,617,51,31536000.0,0.0,5169
5169,723,51,31536000.0,0.0,5170
5170,47,51,31536000.0,0.0,5171
5171,234,51,31536000.0,0.0,5172
5172,535,51,31536000.0,0.0,5173
5173,588,51,31536000.0,0.0,5174
5174,379,51,31536000.0,0.0,5175
5175,272,51,31536000.0,0.0,5176
5176,436,51,31536000.0,0.0,5177
5177,461,51,31536000.0,0.0,5178
5178,70,51,31536000.0,0.0,5179
5179,239,51,31536000.0,0.0,5180
5180,583,51,31536000.0,0.0,5181
5181,196,51,31536000.0,0.0,5182
5182,426,51,31536000.0,0.0,5183
5183,153,51,31536000.0,0.0,5184
5184,399,51,31536000.0,0.0,5185
5185,609,51,31536000.0,0.0,5186
5186,424,51,31536000.0,0.0,5187
5187,300,51,31536000.0,0.0,5188
5188,459,51,31536000.0,0.0,5189
5189,42,51,31536000.0,0.0,5190
5190,116,51,31536000.0,0.0,5191
5191,433,51,31536000.0,0.0,5192
5192,554,51,31536000.0,0.0,5193
5193,168,51,31536000.0,0.0,5194
5194,276,51,31536000.0,0.0,5195
5195,532,51,31536000.0,0.0,5196
5196,586,51,31536000.0,0.0,5197
5197,608,51,31536000.0,0.0,5198
5198,189,51,31536000.0,0.0,5199
5199,59,51,31536000.0,0.0,5200
5200,499,51,31536000.0,0.0,5201
5201,221,51,31536000.0,0.0,5202
5202,79,51,31536000.0,0.0,5203
5203,87,51,31536000.0,0.0,5204
5204,589,51,31536000.0,0.0,5205
5205,192,51,31536000.0,0.0,5206
5206,666,51,31536000.0,0.0,5207
5207,53,51,31536000.0,0.0,5208
5208,342,51,31536000.0,0.0,5209
5209,76,51,31536000.0,0.0,5210
5210,392,51,31536000.0,0.0,5211
5211,705,51,31536000.0,0.0,5212
5212,469,51,31536000.0,0.0,5213
5213,518,51,31536000.0,0.0,5214
5214,610,51,31536000.0,0.0,5215
5215,682,51,31536000.0,0.0,5216
5216,597,51,31536000.0,0.0,5217
5217,231,51,31536000.0,0.0,5218
5218,527,51,31536000.0,0.0,5219
5219,114,51,31536000.0,0.0,5220
5220,536,51,31536000.0,0.0,5221
5221,149,51,31536000.0,0.0,5222
5222,712,51,31536000.0,0.0,5223
5223,242,51,31536000.0,0.0,5224
5224,662,51,31536000.0,0.0,5225
5225,702,51,31536000.0,0.0,5226
5226,582,51,31536000.0,0.0,5227
5227,195,51,31536000.0,0.0,5228
5228,356,51,31536000.0,0.0,5229
5229,80,51,31536000.0,0.0,5230
5230,198,51,31536000.0,0.0,5231
5231,510,51,31536000.0,0.0,5232
5232,603,51,31536000.0,0.0,5233
5233,174,51,31536000.0,0.0,5234
5234,593,51,31536000.0,0.0,5235
5235,708,51,31536000.0,0.0,5236
5236,566,51,31536000.0,0.0,5237
5237,692,51,31536000.0,0.0,5238
5238,49,51,31536000.0,0.0,5239
5239,15,51,31536000.0,0.0,5240
5240,334,51,31536000.0,0.0,5241
5241,601,51,31536000.0,0.0,5242
5242,513,51,31536000.0,0.0,5243
5243,401,51,31536000.0,0.0,5244
5244,456,51,31536000.0,0.0,5245
5245,8,51,31536000.0,0.0,5246
5246,592,51,31536000.0,0.0,5247
5247,411,51,31536000.0,0.0,5248
5248,643,51,31536000.0,0.0,5249
5249,734,51,31536000.0,0.0,5250
5250,183,51,31536000.0,0.0,5251
5251,345,51,31536000.0,0.0,5252
5252,676,51,31536000.0,0.0,5253
5253,204,51,31536000.0,0.0,5254
5254,523,51,31536000.0,0.0,5255
5255,381,51,31536000.0,0.0,5256
5256,505,51,31536000.0,0.0,5257
5257,58,51,31536000.0,0.0,5258
5258,539,51,31536000.0,0.0,5259
5259,398,51,31536000.0,0.0,5260
5260,111,51,31536000.0,0.0,5261
5261,386,51,31536000.0,0.0,5262
5262,719,51,31536000.0,0.0,5263
5263,103,51,31536000.0,0.0,5264
5264,167,51,31536000.0,0.0,5265
5265,428,51,31536000.0,0.0,5266
5266,402,51,31536000.0,0.0,5267
5267,138,51,31536000.0,0.0,5268
5268,672,51,31536000.0,0.0,5269
5269,563,51,31536000.0,0.0,5270
5270,626,51,31536000.0,0.0,5271
5271,139,51,31536000.0,0.0,5272
5272,468,51,31536000.0,0.0,5273
5273,595,51,31536000.0,0.0,5274
5274,32,51,31536000.0,0.0,5275
5275,425,51,31536000.0,0.0,5276
5276,357,51,31536000.0,0.0,5277
5277,339,51,31536000.0,0.0,5278
5278,273,51,31536000.0,0.0,5279
5279,596,51,31536000.0,0.0,5280
5280,472,51,31536000.0,0.0,5281
5281,572,51,31536000.0,0.0,5282
5282,714,51,31536000.0,0.0,5283
5283,241,51,31536000.0,0.0,5284
5284,403,51,31536000.0,0.0,5285
5285,622,51,31536000.0,0.0,5286
5286,464,51,31536000.0,0.0,5287
5287,127,51,31536000.0,0.0,5288
5288,361,51,31536000.0,0.0,5289
5289,280,51,31536000.0,0.0,5290
5290,679,51,31536000.0,0.0,5291
5291,197,51,31536000.0,0.0,5292
5292,330,51,31536000.0,0.0,5293
5293,65,51,31536000.0,0.0,5294
5294,13,51,31536000.0,0.0,5295
5295,298,51,31536000.0,0.0,5296
5296,344,51,31536000.0,0.0,5297
5297,220,51,31536000.0,0.0,5298
5298,449,51,31536000.0,0.0,5299
5299,143,51,31536000.0,0.0,5300
5300,448,51,31536000.0,0.0,5301
5301,618,51,31536000.0,0.0,5302
5302,646,51,31536000.0,0.0,5303
5303,112,51,31536000.0,0.0,5304
5304,326,51,31536000.0,0.0,5305
5305,332,51,31536000.0,0.0,5306
5306,675,51,31536000.0,0.0,5307
5307,346,51,31536000.0,0.0,5308
5308,441,51,31536000.0,0.0,5309
5309,97,51,31536000.0,0.0,5310
5310,574,51,31536000.0,0.0,5311
5311,516,51,31536000.0,0.0,5312
5312,577,51,31536000.0,0.0,5313
5313,303,51,31536000.0,0.0,5314
5314,573,51,31536000.0,0.0,5315
5315,530,51,31536000.0,0.0,5316
5316,108,51,31536000.0,0.0,5317
5317,475,51,31536000.0,0.0,5318
5318,254,51,31536000.0,0.0,5319
5319,313,51,31536000.0,0.0,5320
5320,715,51,31536000.0,0.0,5321
5321,197,197,31536000.0,0.0,5322
5322,238,197,31536000.0,0.0,5323
5323,103,197,31536000.0,0.0,5324
5324,630,197,31536000.0,0.0,5325
5325,138,197,31536000.0,0.0,5326
5326,672,197,31536000.0,0.0,5327
5327,451,197,31536000.0,0.0,5328
5328,386,197,31536000.0,0.0,5329
5329,563,197,31536000.0,0.0,5330
5330,384,197,31536000.0,0.0,5331
5331,626,197,31536000.0,0.0,5332
5332,468,197,31536000.0,0.0,5333
5333,650,197,31536000.0,0.0,5334
5334,139,197,31536000.0,0.0,5335
5335,595,197,31536000.0,0.0,5336
5336,715,197,31536000.0,0.0,5337
5337,577,197,31536000.0,0.0,5338
5338,303,197,31536000.0,0.0,5339
5339,573,197,31536000.0,0.0,5340
5340,530,197,31536000.0,0.0,5341
5341,108,197,31536000.0,0.0,5342
5342,475,197,31536000.0,0.0,5343
5343,254,197,31536000.0,0.0,5344
5344,401,197,31536000.0,0.0,5345
5345,719,197,31536000.0,0.0,5346
5346,592,197,31536000.0,0.0,5347
5347,8,197,31536000.0,0.0,5348
5348,601,197,31536000.0,0.0,5349
5349,411,197,31536000.0,0.0,5350
5350,643,197,31536000.0,0.0,5351
5351,183,197,31536000.0,0.0,5352
5352,345,197,31536000.0,0.0,5353
5353,676,197,31536000.0,0.0,5354
5354,204,197,31536000.0,0.0,5355
5355,523,197,31536000.0,0.0,5356
5356,381,197,31536000.0,0.0,5357
5357,505,197,31536000.0,0.0,5358
5358,58,197,31536000.0,0.0,5359
5359,539,197,31536000.0,0.0,5360
5360,398,197,31536000.0,0.0,5361
5361,111,197,31536000.0,0.0,5362
5362,343,197,31536000.0,0.0,5363
5363,167,197,31536000.0,0.0,5364
5364,428,197,31536000.0,0.0,5365
5365,646,197,31536000.0,0.0,5366
5366,112,197,31536000.0,0.0,5367
5367,326,197,31536000.0,0.0,5368
5368,143,197,31536000.0,0.0,5369
5369,332,197,31536000.0,0.0,5370
5370,675,197,31536000.0,0.0,5371
5371,525,197,31536000.0,0.0,5372
5372,346,197,31536000.0,0.0,5373
5373,441,197,31536000.0,0.0,5374
5374,613,197,31536000.0,0.0,5375
5375,80,197,31536000.0,0.0,5376
5376,174,197,31536000.0,0.0,5377
5377,593,197,31536000.0,0.0,5378
5378,467,197,31536000.0,0.0,5379
5379,158,197,31536000.0,0.0,5380
5380,566,197,31536000.0,0.0,5381
5381,49,197,31536000.0,0.0,5382
5382,66,197,31536000.0,0.0,5383
5383,146,197,31536000.0,0.0,5384
5384,708,197,31536000.0,0.0,5385
5385,334,197,31536000.0,0.0,5386
5386,734,197,31536000.0,0.0,5387
5387,235,197,31536000.0,0.0,5388
5388,513,197,31536000.0,0.0,5389
5389,497,197,31536000.0,0.0,5390
5390,456,197,31536000.0,0.0,5391
5391,13,197,31536000.0,0.0,5392
5392,298,197,31536000.0,0.0,5393
5393,344,197,31536000.0,0.0,5394
5394,220,197,31536000.0,0.0,5395
5395,449,197,31536000.0,0.0,5396
5396,185,197,31536000.0,0.0,5397
5397,618,197,31536000.0,0.0,5398
5398,12,197,31536000.0,0.0,5399
5399,231,197,31536000.0,0.0,5400
5400,198,197,31536000.0,0.0,5401
5401,682,197,31536000.0,0.0,5402
5402,597,197,31536000.0,0.0,5403
5403,114,197,31536000.0,0.0,5404
5404,149,197,31536000.0,0.0,5405
5405,536,197,31536000.0,0.0,5406
5406,712,197,31536000.0,0.0,5407
5407,81,197,31536000.0,0.0,5408
5408,662,197,31536000.0,0.0,5409
5409,195,197,31536000.0,0.0,5410
5410,380,197,31536000.0,0.0,5411
5411,22,197,31536000.0,0.0,5412
5412,702,197,31536000.0,0.0,5413
5413,356,197,31536000.0,0.0,5414
5414,510,197,31536000.0,0.0,5415
5415,603,197,31536000.0,0.0,5416
5416,403,197,31536000.0,0.0,5417
5417,622,197,31536000.0,0.0,5418
5418,464,197,31536000.0,0.0,5419
5419,127,197,31536000.0,0.0,5420
5420,361,197,31536000.0,0.0,5421
5421,280,197,31536000.0,0.0,5422
5422,679,197,31536000.0,0.0,5423
5423,572,197,31536000.0,0.0,5424
5424,330,197,31536000.0,0.0,5425
5425,410,197,31536000.0,0.0,5426
5426,136,197,31536000.0,0.0,5427
5427,53,197,31536000.0,0.0,5428
5428,412,197,31536000.0,0.0,5429
5429,392,197,31536000.0,0.0,5430
5430,705,197,31536000.0,0.0,5431
5431,76,197,31536000.0,0.0,5432
5432,363,197,31536000.0,0.0,5433
5433,469,197,31536000.0,0.0,5434
5434,218,197,31536000.0,0.0,5435
5435,610,197,31536000.0,0.0,5436
5436,241,197,31536000.0,0.0,5437
5437,32,197,31536000.0,0.0,5438
5438,425,197,31536000.0,0.0,5439
5439,357,197,31536000.0,0.0,5440
5440,339,197,31536000.0,0.0,5441
5441,273,197,31536000.0,0.0,5442
5442,545,197,31536000.0,0.0,5443
5443,596,197,31536000.0,0.0,5444
5444,472,197,31536000.0,0.0,5445
5445,714,197,31536000.0,0.0,5446
5446,664,197,31536000.0,0.0,5447
5447,336,197,31536000.0,0.0,5448
5448,673,197,31536000.0,0.0,5449
5449,354,197,31536000.0,0.0,5450
5450,333,197,31536000.0,0.0,5451
5451,612,197,31536000.0,0.0,5452
5452,175,197,31536000.0,0.0,5453
5453,378,197,31536000.0,0.0,5454
5454,697,197,31536000.0,0.0,5455
5455,159,197,31536000.0,0.0,5456
5456,228,197,31536000.0,0.0,5457
5457,213,197,31536000.0,0.0,5458
5458,225,197,31536000.0,0.0,5459
5459,640,197,31536000.0,0.0,5460
5460,291,197,31536000.0,0.0,5461
5461,689,197,31536000.0,0.0,5462
5462,341,197,31536000.0,0.0,5463
5463,382,197,31536000.0,0.0,5464
5464,487,197,31536000.0,0.0,5465
5465,414,197,31536000.0,0.0,5466
5466,400,197,31536000.0,0.0,5467
5467,355,197,31536000.0,0.0,5468
5468,105,197,31536000.0,0.0,5469
5469,442,197,31536000.0,0.0,5470
5470,54,197,31536000.0,0.0,5471
5471,423,197,31536000.0,0.0,5472
5472,402,197,31536000.0,0.0,5473
5473,413,197,31536000.0,0.0,5474
5474,663,197,31536000.0,0.0,5475
5475,516,197,31536000.0,0.0,5476
5476,97,197,31536000.0,0.0,5477
5477,120,197,31536000.0,0.0,5478
5478,65,197,31536000.0,0.0,5479
5479,448,197,31536000.0,0.0,5480
5480,342,197,31536000.0,0.0,5481
5481,217,197,31536000.0,0.0,5482
5482,666,197,31536000.0,0.0,5483
5483,199,197,31536000.0,0.0,5484
5484,582,197,31536000.0,0.0,5485
5485,711,197,31536000.0,0.0,5486
5486,692,197,31536000.0,0.0,5487
5487,15,197,31536000.0,0.0,5488
5488,457,197,31536000.0,0.0,5489
5489,527,197,31536000.0,0.0,5490
5490,624,197,31536000.0,0.0,5491
5491,366,197,31536000.0,0.0,5492
5492,575,197,31536000.0,0.0,5493
5493,233,197,31536000.0,0.0,5494
5494,518,197,31536000.0,0.0,5495
5495,145,197,31536000.0,0.0,5496
5496,326,326,31536000.0,0.0,5497
5497,630,326,31536000.0,0.0,5498
5498,402,326,31536000.0,0.0,5499
5499,138,326,31536000.0,0.0,5500
5500,672,326,31536000.0,0.0,5501
5501,451,326,31536000.0,0.0,5502
5502,386,326,31536000.0,0.0,5503
5503,413,326,31536000.0,0.0,5504
5504,563,326,31536000.0,0.0,5505
5505,384,326,31536000.0,0.0,5506
5506,626,326,31536000.0,0.0,5507
5507,468,326,31536000.0,0.0,5508
5508,650,326,31536000.0,0.0,5509
5509,139,326,31536000.0,0.0,5510
5510,663,326,31536000.0,0.0,5511
5511,595,326,31536000.0,0.0,5512
5512,715,326,31536000.0,0.0,5513
5513,516,326,31536000.0,0.0,5514
5514,577,326,31536000.0,0.0,5515
5515,303,326,31536000.0,0.0,5516
5516,573,326,31536000.0,0.0,5517
5517,530,326,31536000.0,0.0,5518
5518,108,326,31536000.0,0.0,5519
5519,475,326,31536000.0,0.0,5520
5520,254,326,31536000.0,0.0,5521
5521,97,326,31536000.0,0.0,5522
5522,401,326,31536000.0,0.0,5523
5523,719,326,31536000.0,0.0,5524
5524,592,326,31536000.0,0.0,5525
5525,8,326,31536000.0,0.0,5526
5526,411,326,31536000.0,0.0,5527
5527,643,326,31536000.0,0.0,5528
5528,183,326,31536000.0,0.0,5529
5529,345,326,31536000.0,0.0,5530
5530,676,326,31536000.0,0.0,5531
5531,204,326,31536000.0,0.0,5532
5532,523,326,31536000.0,0.0,5533
5533,381,326,31536000.0,0.0,5534
5534,505,326,31536000.0,0.0,5535
5535,58,326,31536000.0,0.0,5536
5536,539,326,31536000.0,0.0,5537
5537,398,326,31536000.0,0.0,5538
5538,111,326,31536000.0,0.0,5539
5539,343,326,31536000.0,0.0,5540
5540,167,326,31536000.0,0.0,5541
5541,428,326,31536000.0,0.0,5542
5542,646,326,31536000.0,0.0,5543
5543,112,326,31536000.0,0.0,5544
5544,143,326,31536000.0,0.0,5545
5545,332,326,31536000.0,0.0,5546
5546,675,326,31536000.0,0.0,5547
5547,441,326,31536000.0,0.0,5548
5548,174,326,31536000.0,0.0,5549
5549,593,326,31536000.0,0.0,5550
5550,15,326,31536000.0,0.0,5551
5551,120,326,31536000.0,0.0,5552
5552,158,326,31536000.0,0.0,5553
5553,566,326,31536000.0,0.0,5554
5554,49,326,31536000.0,0.0,5555
5555,66,326,31536000.0,0.0,5556
5556,457,326,31536000.0,0.0,5557
5557,146,326,31536000.0,0.0,5558
5558,708,326,31536000.0,0.0,5559
5559,334,326,31536000.0,0.0,5560
5560,734,326,31536000.0,0.0,5561
5561,235,326,31536000.0,0.0,5562
5562,513,326,31536000.0,0.0,5563
5563,497,326,31536000.0,0.0,5564
5564,65,326,31536000.0,0.0,5565
5565,13,326,31536000.0,0.0,5566
5566,298,326,31536000.0,0.0,5567
5567,344,326,31536000.0,0.0,5568
5568,220,326,31536000.0,0.0,5569
5569,449,326,31536000.0,0.0,5570
5570,185,326,31536000.0,0.0,5571
5571,448,326,31536000.0,0.0,5572
5572,618,326,31536000.0,0.0,5573
5573,12,326,31536000.0,0.0,5574
5574,231,326,31536000.0,0.0,5575
5575,527,326,31536000.0,0.0,5576
5576,682,326,31536000.0,0.0,5577
5577,597,326,31536000.0,0.0,5578
5578,114,326,31536000.0,0.0,5579
5579,149,326,31536000.0,0.0,5580
5580,536,326,31536000.0,0.0,5581
5581,712,326,31536000.0,0.0,5582
5582,639,326,31536000.0,0.0,5583
5583,242,326,31536000.0,0.0,5584
5584,662,326,31536000.0,0.0,5585
5585,195,326,31536000.0,0.0,5586
5586,380,326,31536000.0,0.0,5587
5587,22,326,31536000.0,0.0,5588
5588,702,326,31536000.0,0.0,5589
5589,356,326,31536000.0,0.0,5590
5590,510,326,31536000.0,0.0,5591
5591,603,326,31536000.0,0.0,5592
5592,403,326,31536000.0,0.0,5593
5593,622,326,31536000.0,0.0,5594
5594,464,326,31536000.0,0.0,5595
5595,127,326,31536000.0,0.0,5596
5596,361,326,31536000.0,0.0,5597
5597,280,326,31536000.0,0.0,5598
5598,679,326,31536000.0,0.0,5599
5599,572,326,31536000.0,0.0,5600
5600,330,326,31536000.0,0.0,5601
5601,410,326,31536000.0,0.0,5602
5602,136,326,31536000.0,0.0,5603
5603,306,326,31536000.0,0.0,5604
5604,342,326,31536000.0,0.0,5605
5605,217,326,31536000.0,0.0,5606
5606,53,326,31536000.0,0.0,5607
5607,412,326,31536000.0,0.0,5608
5608,705,326,31536000.0,0.0,5609
5609,666,326,31536000.0,0.0,5610
5610,76,326,31536000.0,0.0,5611
5611,363,326,31536000.0,0.0,5612
5612,469,326,31536000.0,0.0,5613
5613,218,326,31536000.0,0.0,5614
5614,610,326,31536000.0,0.0,5615
5615,241,326,31536000.0,0.0,5616
5616,425,326,31536000.0,0.0,5617
5617,357,326,31536000.0,0.0,5618
5618,339,326,31536000.0,0.0,5619
5619,273,326,31536000.0,0.0,5620
5620,545,326,31536000.0,0.0,5621
5621,596,326,31536000.0,0.0,5622
5622,472,326,31536000.0,0.0,5623
5623,714,326,31536000.0,0.0,5624
5624,664,326,31536000.0,0.0,5625
5625,336,326,31536000.0,0.0,5626
5626,673,326,31536000.0,0.0,5627
5627,354,326,31536000.0,0.0,5628
5628,333,326,31536000.0,0.0,5629
5629,612,326,31536000.0,0.0,5630
5630,175,326,31536000.0,0.0,5631
5631,378,326,31536000.0,0.0,5632
5632,697,326,31536000.0,0.0,5633
5633,159,326,31536000.0,0.0,5634
5634,228,326,31536000.0,0.0,5635
5635,213,326,31536000.0,0.0,5636
5636,225,326,31536000.0,0.0,5637
5637,640,326,31536000.0,0.0,5638
5638,689,326,31536000.0,0.0,5639
5639,341,326,31536000.0,0.0,5640
5640,382,326,31536000.0,0.0,5641
5641,487,326,31536000.0,0.0,5642
5642,414,326,31536000.0,0.0,5643
5643,400,326,31536000.0,0.0,5644
5644,355,326,31536000.0,0.0,5645
5645,199,326,31536000.0,0.0,5646
5646,105,326,31536000.0,0.0,5647
5647,442,326,31536000.0,0.0,5648
5648,54,326,31536000.0,0.0,5649
5649,423,326,31536000.0,0.0,5650
5650,582,326,31536000.0,0.0,5651
5651,643,643,31536000.0,0.0,5652
5652,238,643,31536000.0,0.0,5653
5653,103,643,31536000.0,0.0,5654
5654,402,643,31536000.0,0.0,5655
5655,138,643,31536000.0,0.0,5656
5656,672,643,31536000.0,0.0,5657
5657,451,643,31536000.0,0.0,5658
5658,386,643,31536000.0,0.0,5659
5659,413,643,31536000.0,0.0,5660
5660,563,643,31536000.0,0.0,5661
5661,384,643,31536000.0,0.0,5662
5662,626,643,31536000.0,0.0,5663
5663,650,643,31536000.0,0.0,5664
5664,139,643,31536000.0,0.0,5665
5665,663,643,31536000.0,0.0,5666
5666,595,643,31536000.0,0.0,5667
5667,715,643,31536000.0,0.0,5668
5668,516,643,31536000.0,0.0,5669
5669,577,643,31536000.0,0.0,5670
5670,303,643,31536000.0,0.0,5671
5671,573,643,31536000.0,0.0,5672
5672,530,643,31536000.0,0.0,5673
5673,108,643,31536000.0,0.0,5674
5674,475,643,31536000.0,0.0,5675
5675,254,643,31536000.0,0.0,5676
5676,97,643,31536000.0,0.0,5677
5677,401,643,31536000.0,0.0,5678
5678,719,643,31536000.0,0.0,5679
5679,592,643,31536000.0,0.0,5680
5680,8,643,31536000.0,0.0,5681
5681,411,643,31536000.0,0.0,5682
5682,183,643,31536000.0,0.0,5683
5683,345,643,31536000.0,0.0,5684
5684,676,643,31536000.0,0.0,5685
5685,204,643,31536000.0,0.0,5686
5686,523,643,31536000.0,0.0,5687
5687,381,643,31536000.0,0.0,5688
5688,505,643,31536000.0,0.0,5689
5689,58,643,31536000.0,0.0,5690
5690,539,643,31536000.0,0.0,5691
5691,398,643,31536000.0,0.0,5692
5692,111,643,31536000.0,0.0,5693
5693,343,643,31536000.0,0.0,5694
5694,167,643,31536000.0,0.0,5695
5695,428,643,31536000.0,0.0,5696
5696,646,643,31536000.0,0.0,5697
5697,326,643,31536000.0,0.0,5698
