u,i,ts,label
84,40,3.0,1
84,242,3.0,1
86,210,3.0,1
87,92,3.0,1
88,2,3.0,1
89,17,3.0,1
91,202,3.0,1
91,207,3.0,1
92,7,3.0,1
92,46,3.0,1
92,73,3.0,1
92,87,3.0,1
92,129,3.0,1
92,173,3.0,1
92,196,3.0,1
92,225,3.0,1
92,234,3.0,1
92,265,3.0,1
93,97,3.0,1
95,189,3.0,1
95,305,3.0,1
96,138,3.0,1
96,266,3.0,1
96,274,3.0,1
97,93,3.0,1
97,263,3.0,1
98,79,3.0,1
98,226,3.0,1
98,239,3.0,1
99,198,3.0,1
100,32,3.0,1
100,128,3.0,1
100,232,3.0,1
101,310,3.0,1
102,158,3.0,1
103,22,3.0,1
103,152,3.0,1
103,184,3.0,1
103,195,3.0,1
103,251,3.0,1
103,298,3.0,1
104,56,3.0,1
104,72,3.0,1
104,109,3.0,1
104,151,3.0,1
104,213,3.0,1
104,253,3.0,1
105,44,3.0,1
108,34,3.0,1
108,112,3.0,1
109,75,3.0,1
109,104,3.0,1
109,308,3.0,1
110,56,3.0,1
110,147,3.0,1
111,140,3.0,1
112,13,3.0,1
112,108,3.0,1
113,10,3.0,1
113,78,3.0,1
114,241,3.0,1
115,267,3.0,1
115,302,3.0,1
116,4,3.0,1
116,253,3.0,1
118,128,3.0,1
119,52,3.0,1
119,261,3.0,1
121,77,3.0,1
121,184,3.0,1
121,228,3.0,1
122,270,3.0,1
123,169,3.0,1
124,41,3.0,1
125,26,3.0,1
125,69,3.0,1
126,135,3.0,1
127,0,3.0,1
128,32,3.0,1
128,100,3.0,1
128,118,3.0,1
128,232,3.0,1
129,46,3.0,1
129,73,3.0,1
129,92,3.0,1
129,167,3.0,1
129,196,3.0,1
129,234,3.0,1
129,253,3.0,1
131,145,3.0,1
132,56,3.0,1
132,213,3.0,1
135,80,3.0,1
135,126,3.0,1
135,199,3.0,1
137,226,3.0,1
138,96,3.0,1
138,266,3.0,1
138,291,3.0,1
139,193,3.0,1
139,238,3.0,1
140,48,3.0,1
140,111,3.0,1
141,10,3.0,1
141,295,3.0,1
143,18,3.0,1
144,33,3.0,1
144,247,3.0,1
144,303,3.0,1
145,131,3.0,1
146,39,3.0,1
146,279,3.0,1
147,56,3.0,1
147,110,3.0,1
149,47,3.0,1
149,237,3.0,1
150,29,3.0,1
150,221,3.0,1
150,259,3.0,1
151,56,3.0,1
151,104,3.0,1
152,103,3.0,1
152,154,3.0,1
152,217,3.0,1
152,277,3.0,1
152,310,3.0,1
153,13,3.0,1
153,23,3.0,1
153,231,3.0,1
154,152,3.0,1
156,73,3.0,1
156,249,3.0,1
158,102,3.0,1
159,244,3.0,1
165,35,3.0,1
165,262,3.0,1
166,181,3.0,1
167,73,3.0,1
167,129,3.0,1
167,234,3.0,1
167,253,3.0,1
168,211,3.0,1
169,123,3.0,1
173,31,3.0,1
173,92,3.0,1
173,265,3.0,1
173,294,3.0,1
179,249,3.0,1
181,166,3.0,1
181,205,3.0,1
182,216,3.0,1
184,22,3.0,1
184,103,3.0,1
184,121,3.0,1
184,251,3.0,1
186,278,3.0,1
187,40,3.0,1
187,231,3.0,1
189,95,3.0,1
189,216,3.0,1
189,268,3.0,1
189,305,3.0,1
192,311,3.0,1
193,139,3.0,1
193,212,3.0,1
193,246,3.0,1
193,255,3.0,1
193,292,3.0,1
194,71,3.0,1
194,286,3.0,1
194,298,3.0,1
195,22,3.0,1
195,103,3.0,1
196,46,3.0,1
196,92,3.0,1
196,129,3.0,1
198,99,3.0,1
199,135,3.0,1
202,91,3.0,1
203,269,3.0,1
203,281,3.0,1
204,66,3.0,1
204,278,3.0,1
204,301,3.0,1
205,181,3.0,1
207,91,3.0,1
207,250,3.0,1
207,285,3.0,1
210,13,3.0,1
210,86,3.0,1
210,222,3.0,1
211,168,3.0,1
212,46,3.0,1
212,193,3.0,1
212,292,3.0,1
213,56,3.0,1
213,104,3.0,1
213,132,3.0,1
213,253,3.0,1
214,256,3.0,1
214,282,3.0,1
215,56,3.0,1
215,59,3.0,1
216,182,3.0,1
216,189,3.0,1
216,268,3.0,1
217,152,3.0,1
217,277,3.0,1
219,312,3.0,1
221,29,3.0,1
221,61,3.0,1
221,150,3.0,1
221,259,3.0,1
222,210,3.0,1
225,46,3.0,1
225,92,3.0,1
225,293,3.0,1
226,21,3.0,1
226,79,3.0,1
226,98,3.0,1
226,137,3.0,1
227,6,3.0,1
228,77,3.0,1
228,121,3.0,1
229,83,3.0,1
231,13,3.0,1
231,153,3.0,1
231,187,3.0,1
232,32,3.0,1
232,100,3.0,1
232,128,3.0,1
233,37,3.0,1
233,283,3.0,1
234,46,3.0,1
234,73,3.0,1
234,92,3.0,1
234,129,3.0,1
234,167,3.0,1
234,253,3.0,1
235,16,3.0,1
235,27,3.0,1
237,47,3.0,1
237,149,3.0,1
238,139,3.0,1
239,98,3.0,1
240,49,3.0,1
240,75,3.0,1
241,114,3.0,1
242,40,3.0,1
242,50,3.0,1
242,84,3.0,1
244,159,3.0,1
246,193,3.0,1
246,255,3.0,1
246,287,3.0,1
246,292,3.0,1
247,144,3.0,1
248,8,3.0,1
249,156,3.0,1
249,179,3.0,1
250,207,3.0,1
250,262,3.0,1
251,22,3.0,1
251,103,3.0,1
251,184,3.0,1
252,46,3.0,1
253,73,3.0,1
253,104,3.0,1
253,116,3.0,1
253,129,3.0,1
253,167,3.0,1
253,213,3.0,1
253,234,3.0,1
254,35,3.0,1
255,193,3.0,1
255,246,3.0,1
255,292,3.0,1
256,214,3.0,1
256,282,3.0,1
257,20,3.0,1
258,61,3.0,1
259,29,3.0,1
259,61,3.0,1
259,150,3.0,1
259,221,3.0,1
261,52,3.0,1
261,119,3.0,1
262,35,3.0,1
262,165,3.0,1
262,250,3.0,1
263,97,3.0,1
264,45,3.0,1
264,284,3.0,1
265,92,3.0,1
265,173,3.0,1
266,30,3.0,1
266,96,3.0,1
266,138,3.0,1
266,291,3.0,1
267,115,3.0,1
267,293,3.0,1
267,302,3.0,1
268,189,3.0,1
268,216,3.0,1
269,72,3.0,1
269,203,3.0,1
269,281,3.0,1
270,122,3.0,1
270,300,3.0,1
272,10,3.0,1
272,19,3.0,1
272,78,3.0,1
274,96,3.0,1
277,152,3.0,1
277,217,3.0,1
278,50,3.0,1
278,186,3.0,1
278,204,3.0,1
278,301,3.0,1
279,146,3.0,1
280,303,3.0,1
281,72,3.0,1
281,203,3.0,1
281,269,3.0,1
282,214,3.0,1
282,256,3.0,1
282,312,3.0,1
283,37,3.0,1
283,233,3.0,1
284,27,3.0,1
284,45,3.0,1
284,264,3.0,1
285,207,3.0,1
286,71,3.0,1
286,194,3.0,1
287,246,3.0,1
288,24,3.0,1
288,58,3.0,1
288,314,3.0,1
290,54,3.0,1
291,138,3.0,1
291,266,3.0,1
292,193,3.0,1
292,212,3.0,1
292,246,3.0,1
292,255,3.0,1
293,225,3.0,1
293,267,3.0,1
293,302,3.0,1
294,31,3.0,1
294,173,3.0,1
295,10,3.0,1
295,141,3.0,1
296,307,3.0,1
298,103,3.0,1
298,194,3.0,1
300,270,3.0,1
301,50,3.0,1
301,66,3.0,1
301,204,3.0,1
301,278,3.0,1
302,115,3.0,1
302,267,3.0,1
302,293,3.0,1
303,33,3.0,1
303,144,3.0,1
303,280,3.0,1
305,95,3.0,1
305,189,3.0,1
306,73,3.0,1
307,296,3.0,1
308,109,3.0,1
310,101,3.0,1
310,152,3.0,1
311,192,3.0,1
312,219,3.0,1
312,282,3.0,1
314,288,3.0,1
0,127,4.0,1
1,67,4.0,1
2,88,4.0,1
2,192,4.0,1
2,311,4.0,1
4,116,4.0,1
4,253,4.0,1
6,272,4.0,1
7,31,4.0,1
7,92,4.0,1
7,189,4.0,1
8,248,4.0,1
9,67,4.0,1
9,226,4.0,1
10,78,4.0,1
10,113,4.0,1
10,189,4.0,1
13,23,4.0,1
13,153,4.0,1
13,231,4.0,1
14,220,4.0,1
14,238,4.0,1
16,58,4.0,1
16,235,4.0,1
17,87,4.0,1
17,89,4.0,1
18,143,4.0,1
18,300,4.0,1
19,272,4.0,1
19,290,4.0,1
20,138,4.0,1
20,274,4.0,1
20,291,4.0,1
21,175,4.0,1
21,226,4.0,1
22,103,4.0,1
22,195,4.0,1
23,13,4.0,1
23,33,4.0,1
23,153,4.0,1
23,247,4.0,1
23,303,4.0,1
24,288,4.0,1
24,314,4.0,1
25,139,4.0,1
26,69,4.0,1
26,125,4.0,1
28,226,4.0,1
29,150,4.0,1
29,221,4.0,1
29,259,4.0,1
30,96,4.0,1
31,7,4.0,1
31,188,4.0,1
32,100,4.0,1
32,128,4.0,1
33,23,4.0,1
33,65,4.0,1
33,144,4.0,1
33,247,4.0,1
33,303,4.0,1
35,254,4.0,1
35,262,4.0,1
37,233,4.0,1
37,283,4.0,1
38,291,4.0,1
39,146,4.0,1
41,124,4.0,1
43,228,4.0,1
44,105,4.0,1
45,50,4.0,1
45,230,4.0,1
45,284,4.0,1
46,92,4.0,1
46,225,4.0,1
46,234,4.0,1
46,252,4.0,1
46,256,4.0,1
46,300,4.0,1
47,149,4.0,1
47,237,4.0,1
49,75,4.0,1
49,206,4.0,1
49,240,4.0,1
50,45,4.0,1
50,230,4.0,1
50,278,4.0,1
50,284,4.0,1
52,119,4.0,1
52,261,4.0,1
56,110,4.0,1
58,16,4.0,1
59,74,4.0,1
59,215,4.0,1
61,258,4.0,1
64,208,4.0,1
64,224,4.0,1
64,243,4.0,1
65,33,4.0,1
66,226,4.0,1
67,1,4.0,1
67,9,4.0,1
67,165,4.0,1
69,26,4.0,1
69,125,4.0,1
70,304,4.0,1
71,266,4.0,1
71,286,4.0,1
72,148,4.0,1
72,269,4.0,1
72,281,4.0,1
73,92,4.0,1
73,113,4.0,1
73,234,4.0,1
73,306,4.0,1
74,59,4.0,1
75,49,4.0,1
75,240,4.0,1
75,306,4.0,1
75,308,4.0,1
77,228,4.0,1
78,10,4.0,1
78,113,4.0,1
78,157,4.0,1
79,98,4.0,1
79,226,4.0,1
82,132,4.0,1
82,156,4.0,1
82,252,4.0,1
82,271,4.0,1
83,229,4.0,1
84,242,4.0,1
85,157,4.0,1
86,210,4.0,1
86,222,4.0,1
87,17,4.0,1
87,92,4.0,1
88,2,4.0,1
89,17,4.0,1
91,202,4.0,1
91,305,4.0,1
92,7,4.0,1
92,46,4.0,1
92,73,4.0,1
92,87,4.0,1
92,129,4.0,1
92,189,4.0,1
92,196,4.0,1
92,225,4.0,1
92,234,4.0,1
92,252,4.0,1
93,97,4.0,1
96,30,4.0,1
96,274,4.0,1
97,93,4.0,1
97,263,4.0,1
98,79,4.0,1
98,226,4.0,1
98,239,4.0,1
99,198,4.0,1
99,257,4.0,1
100,32,4.0,1
100,128,4.0,1
100,232,4.0,1
101,311,4.0,1
102,158,4.0,1
103,22,4.0,1
103,195,4.0,1
103,298,4.0,1
104,213,4.0,1
104,253,4.0,1
105,44,4.0,1
106,170,4.0,1
107,284,4.0,1
109,308,4.0,1
110,56,4.0,1
110,134,4.0,1
111,140,4.0,1
111,293,4.0,1
113,10,4.0,1
113,73,4.0,1
113,78,4.0,1
115,267,4.0,1
115,302,4.0,1
116,4,4.0,1
119,52,4.0,1
119,261,4.0,1
121,184,4.0,1
121,228,4.0,1
122,172,4.0,1
122,270,4.0,1
122,300,4.0,1
123,169,4.0,1
124,41,4.0,1
125,26,4.0,1
125,69,4.0,1
126,135,4.0,1
127,0,4.0,1
128,32,4.0,1
128,100,4.0,1
128,232,4.0,1
129,92,4.0,1
129,196,4.0,1
129,234,4.0,1
130,162,4.0,1
131,145,4.0,1
131,305,4.0,1
132,82,4.0,1
134,110,4.0,1
135,126,4.0,1
135,197,4.0,1
135,199,4.0,1
137,174,4.0,1
138,20,4.0,1
138,266,4.0,1
139,25,4.0,1
139,238,4.0,1
140,111,4.0,1
141,171,4.0,1
141,222,4.0,1
141,295,4.0,1
143,18,4.0,1
144,33,4.0,1
144,247,4.0,1
144,303,4.0,1
145,131,4.0,1
146,39,4.0,1
148,72,4.0,1
149,47,4.0,1
149,237,4.0,1
150,29,4.0,1
150,221,4.0,1
150,259,4.0,1
151,171,4.0,1
152,154,4.0,1
152,206,4.0,1
152,217,4.0,1
152,277,4.0,1
153,13,4.0,1
153,23,4.0,1
154,152,4.0,1
156,82,4.0,1
156,249,4.0,1
157,78,4.0,1
157,85,4.0,1
158,102,4.0,1
162,130,4.0,1
163,175,4.0,1
165,67,4.0,1
165,262,4.0,1
167,289,4.0,1
169,123,4.0,1
170,106,4.0,1
171,141,4.0,1
171,151,4.0,1
171,222,4.0,1
172,122,4.0,1
172,270,4.0,1
172,300,4.0,1
173,265,4.0,1
174,137,4.0,1
175,21,4.0,1
175,163,4.0,1
175,226,4.0,1
177,297,4.0,1
179,241,4.0,1
179,249,4.0,1
184,121,4.0,1
184,251,4.0,1
186,278,4.0,1
186,284,4.0,1
187,231,4.0,1
188,31,4.0,1
189,7,4.0,1
189,10,4.0,1
189,92,4.0,1
189,216,4.0,1
189,268,4.0,1
192,2,4.0,1
192,311,4.0,1
193,212,4.0,1
193,246,4.0,1
193,255,4.0,1
194,298,4.0,1
195,22,4.0,1
195,103,4.0,1
196,92,4.0,1
196,129,4.0,1
196,234,4.0,1
197,135,4.0,1
197,314,4.0,1
198,99,4.0,1
199,135,4.0,1
199,294,4.0,1
202,91,4.0,1
202,268,4.0,1
202,273,4.0,1
204,278,4.0,1
204,301,4.0,1
206,49,4.0,1
206,152,4.0,1
207,250,4.0,1
207,285,4.0,1
208,64,4.0,1
208,224,4.0,1
210,86,4.0,1
210,222,4.0,1
212,193,4.0,1
212,287,4.0,1
213,104,4.0,1
213,253,4.0,1
214,256,4.0,1
214,282,4.0,1
215,59,4.0,1
216,189,4.0,1
216,268,4.0,1
217,152,4.0,1
217,277,4.0,1
220,14,4.0,1
221,29,4.0,1
221,150,4.0,1
221,259,4.0,1
222,86,4.0,1
222,141,4.0,1
222,171,4.0,1
222,210,4.0,1
223,254,4.0,1
224,64,4.0,1
224,208,4.0,1
225,46,4.0,1
225,92,4.0,1
226,9,4.0,1
226,21,4.0,1
226,28,4.0,1
226,66,4.0,1
226,79,4.0,1
226,98,4.0,1
226,175,4.0,1
228,43,4.0,1
228,77,4.0,1
228,121,4.0,1
229,83,4.0,1
230,45,4.0,1
230,50,4.0,1
230,284,4.0,1
231,13,4.0,1
231,187,4.0,1
232,100,4.0,1
232,128,4.0,1
233,37,4.0,1
233,283,4.0,1
234,46,4.0,1
234,73,4.0,1
234,92,4.0,1
234,129,4.0,1
234,196,4.0,1
234,252,4.0,1
234,256,4.0,1
234,288,4.0,1
234,300,4.0,1
235,16,4.0,1
237,47,4.0,1
237,149,4.0,1
238,14,4.0,1
238,139,4.0,1
239,98,4.0,1
240,49,4.0,1
240,75,4.0,1
241,179,4.0,1
242,84,4.0,1
243,64,4.0,1
246,193,4.0,1
246,255,4.0,1
247,23,4.0,1
247,33,4.0,1
247,144,4.0,1
247,303,4.0,1
248,8,4.0,1
249,156,4.0,1
249,179,4.0,1
250,207,4.0,1
251,184,4.0,1
252,46,4.0,1
252,82,4.0,1
252,92,4.0,1
252,234,4.0,1
252,300,4.0,1
252,306,4.0,1
253,4,4.0,1
253,104,4.0,1
253,213,4.0,1
254,35,4.0,1
254,223,4.0,1
255,193,4.0,1
255,246,4.0,1
256,46,4.0,1
256,214,4.0,1
256,234,4.0,1
256,282,4.0,1
257,99,4.0,1
258,61,4.0,1
259,29,4.0,1
259,150,4.0,1
259,221,4.0,1
261,52,4.0,1
261,119,4.0,1
262,35,4.0,1
262,165,4.0,1
262,309,4.0,1
263,97,4.0,1
265,173,4.0,1
266,71,4.0,1
266,138,4.0,1
267,115,4.0,1
267,302,4.0,1
268,189,4.0,1
268,202,4.0,1
268,216,4.0,1
268,273,4.0,1
269,72,4.0,1
269,281,4.0,1
270,122,4.0,1
270,172,4.0,1
270,300,4.0,1
271,82,4.0,1
271,306,4.0,1
272,6,4.0,1
272,19,4.0,1
273,202,4.0,1
273,268,4.0,1
274,20,4.0,1
274,96,4.0,1
277,152,4.0,1
277,217,4.0,1
278,50,4.0,1
278,186,4.0,1
278,204,4.0,1
278,301,4.0,1
280,303,4.0,1
281,72,4.0,1
281,269,4.0,1
282,214,4.0,1
282,256,4.0,1
282,312,4.0,1
283,37,4.0,1
283,233,4.0,1
284,45,4.0,1
284,50,4.0,1
284,107,4.0,1
284,186,4.0,1
284,230,4.0,1
285,207,4.0,1
286,71,4.0,1
287,212,4.0,1
287,292,4.0,1
288,24,4.0,1
288,234,4.0,1
288,314,4.0,1
289,167,4.0,1
290,19,4.0,1
291,20,4.0,1
291,38,4.0,1
292,287,4.0,1
293,111,4.0,1
294,199,4.0,1
295,141,4.0,1
296,307,4.0,1
297,177,4.0,1
298,103,4.0,1
298,194,4.0,1
300,18,4.0,1
300,46,4.0,1
300,122,4.0,1
300,172,4.0,1
300,234,4.0,1
300,252,4.0,1
300,270,4.0,1
301,204,4.0,1
301,278,4.0,1
302,115,4.0,1
302,267,4.0,1
303,23,4.0,1
303,33,4.0,1
303,144,4.0,1
303,247,4.0,1
303,280,4.0,1
304,70,4.0,1
305,91,4.0,1
305,131,4.0,1
306,73,4.0,1
306,75,4.0,1
306,252,4.0,1
306,271,4.0,1
306,308,4.0,1
307,296,4.0,1
308,75,4.0,1
308,109,4.0,1
308,306,4.0,1
309,262,4.0,1
311,2,4.0,1
311,101,4.0,1
311,192,4.0,1
312,282,4.0,1
314,24,4.0,1
314,197,4.0,1
314,288,4.0,1
0,72,5.0,1
0,127,5.0,1
0,268,5.0,1
1,67,5.0,1
4,116,5.0,1
4,253,5.0,1
6,190,5.0,1
6,227,5.0,1
6,272,5.0,1
7,73,5.0,1
7,82,5.0,1
7,92,5.0,1
7,189,5.0,1
7,271,5.0,1
8,248,5.0,1
10,78,5.0,1
13,19,5.0,1
13,210,5.0,1
14,182,5.0,1
14,238,5.0,1
16,235,5.0,1
17,89,5.0,1
18,300,5.0,1
19,13,5.0,1
19,165,5.0,1
19,272,5.0,1
20,266,5.0,1
20,274,5.0,1
22,103,5.0,1
22,152,5.0,1
22,154,5.0,1
22,195,5.0,1
24,288,5.0,1
24,314,5.0,1
25,139,5.0,1
26,69,5.0,1
26,125,5.0,1
27,45,5.0,1
27,235,5.0,1
27,284,5.0,1
27,306,5.0,1
29,61,5.0,1
29,63,5.0,1
29,150,5.0,1
29,221,5.0,1
29,259,5.0,1
31,199,5.0,1
31,286,5.0,1
31,294,5.0,1
32,90,5.0,1
32,128,5.0,1
32,227,5.0,1
33,144,5.0,1
33,303,5.0,1
34,63,5.0,1
34,86,5.0,1
35,165,5.0,1
35,223,5.0,1
35,262,5.0,1
37,233,5.0,1
37,283,5.0,1
38,274,5.0,1
39,146,5.0,1
40,144,5.0,1
40,242,5.0,1
44,105,5.0,1
44,246,5.0,1
45,27,5.0,1
45,186,5.0,1
45,230,5.0,1
45,235,5.0,1
45,284,5.0,1
46,73,5.0,1
46,92,5.0,1
46,212,5.0,1
46,234,5.0,1
46,252,5.0,1
46,300,5.0,1
46,306,5.0,1
47,149,5.0,1
47,237,5.0,1
49,75,5.0,1
49,206,5.0,1
49,240,5.0,1
50,84,5.0,1
50,167,5.0,1
50,230,5.0,1
50,278,5.0,1
50,284,5.0,1
52,261,5.0,1
54,120,5.0,1
54,247,5.0,1
54,290,5.0,1
55,61,5.0,1
55,142,5.0,1
56,82,5.0,1
56,134,5.0,1
56,147,5.0,1
56,178,5.0,1
57,163,5.0,1
58,288,5.0,1
59,74,5.0,1
59,92,5.0,1
59,215,5.0,1
61,29,5.0,1
61,55,5.0,1
61,93,5.0,1
61,221,5.0,1
61,258,5.0,1
61,259,5.0,1
63,29,5.0,1
63,34,5.0,1
63,86,5.0,1
64,208,5.0,1
64,224,5.0,1
65,187,5.0,1
65,231,5.0,1
65,247,5.0,1
67,1,5.0,1
67,207,5.0,1
69,26,5.0,1
69,125,5.0,1
71,266,5.0,1
72,0,5.0,1
72,264,5.0,1
72,269,5.0,1
72,281,5.0,1
73,7,5.0,1
73,46,5.0,1
73,129,5.0,1
73,234,5.0,1
73,293,5.0,1
73,306,5.0,1
73,308,5.0,1
74,59,5.0,1
74,162,5.0,1
75,49,5.0,1
75,109,5.0,1
75,240,5.0,1
75,306,5.0,1
78,10,5.0,1
78,113,5.0,1
79,98,5.0,1
79,226,5.0,1
80,253,5.0,1
82,7,5.0,1
82,56,5.0,1
82,122,5.0,1
82,132,5.0,1
82,147,5.0,1
82,156,5.0,1
82,270,5.0,1
82,271,5.0,1
83,132,5.0,1
84,50,5.0,1
84,242,5.0,1
84,278,5.0,1
86,34,5.0,1
86,63,5.0,1
86,210,5.0,1
87,92,5.0,1
89,17,5.0,1
90,32,5.0,1
90,199,5.0,1
91,95,5.0,1
91,202,5.0,1
92,7,5.0,1
92,46,5.0,1
92,59,5.0,1
92,87,5.0,1
92,129,5.0,1
92,189,5.0,1
92,196,5.0,1
92,234,5.0,1
92,252,5.0,1
92,306,5.0,1
93,61,5.0,1
93,97,5.0,1
93,107,5.0,1
93,208,5.0,1
93,219,5.0,1
93,263,5.0,1
93,284,5.0,1
95,91,5.0,1
95,233,5.0,1
95,283,5.0,1
96,138,5.0,1
96,274,5.0,1
97,93,5.0,1
97,219,5.0,1
97,263,5.0,1
98,79,5.0,1
98,226,5.0,1
99,198,5.0,1
99,257,5.0,1
100,128,5.0,1
100,232,5.0,1
101,227,5.0,1
101,311,5.0,1
102,158,5.0,1
103,22,5.0,1
103,195,5.0,1
104,213,5.0,1
104,253,5.0,1
104,296,5.0,1
105,44,5.0,1
105,193,5.0,1
107,93,5.0,1
107,284,5.0,1
108,112,5.0,1
109,75,5.0,1
109,284,5.0,1
110,151,5.0,1
111,293,5.0,1
112,108,5.0,1
113,78,5.0,1
114,241,5.0,1
115,267,5.0,1
115,302,5.0,1
116,4,5.0,1
116,253,5.0,1
117,171,5.0,1
118,128,5.0,1
120,54,5.0,1
120,157,5.0,1
120,272,5.0,1
121,179,5.0,1
121,184,5.0,1
121,228,5.0,1
121,251,5.0,1
122,82,5.0,1
122,270,5.0,1
122,300,5.0,1
125,26,5.0,1
125,69,5.0,1
126,135,5.0,1
127,0,5.0,1
127,268,5.0,1
128,32,5.0,1
128,100,5.0,1
128,118,5.0,1
128,232,5.0,1
129,73,5.0,1
129,92,5.0,1
129,234,5.0,1
129,252,5.0,1
130,292,5.0,1
132,82,5.0,1
132,83,5.0,1
134,56,5.0,1
134,147,5.0,1
135,126,5.0,1
135,199,5.0,1
137,174,5.0,1
137,226,5.0,1
138,96,5.0,1
138,266,5.0,1
138,274,5.0,1
139,25,5.0,1
141,227,5.0,1
141,295,5.0,1
142,55,5.0,1
143,213,5.0,1
144,33,5.0,1
144,40,5.0,1
144,247,5.0,1
144,303,5.0,1
146,39,5.0,1
147,56,5.0,1
147,82,5.0,1
147,134,5.0,1
147,156,5.0,1
148,177,5.0,1
149,47,5.0,1
149,237,5.0,1
150,29,5.0,1
150,221,5.0,1
150,259,5.0,1
151,110,5.0,1
152,22,5.0,1
152,154,5.0,1
152,195,5.0,1
152,217,5.0,1
152,277,5.0,1
154,22,5.0,1
154,152,5.0,1
154,195,5.0,1
156,82,5.0,1
156,147,5.0,1
156,162,5.0,1
156,179,5.0,1
156,249,5.0,1
156,307,5.0,1
157,120,5.0,1
158,102,5.0,1
159,244,5.0,1
160,273,5.0,1
161,220,5.0,1
162,74,5.0,1
162,156,5.0,1
163,57,5.0,1
165,19,5.0,1
165,35,5.0,1
165,250,5.0,1
165,262,5.0,1
166,181,5.0,1
166,205,5.0,1
167,50,5.0,1
171,117,5.0,1
172,300,5.0,1
173,265,5.0,1
174,137,5.0,1
177,148,5.0,1
177,297,5.0,1
178,56,5.0,1
179,121,5.0,1
179,156,5.0,1
179,180,5.0,1
179,228,5.0,1
180,179,5.0,1
181,166,5.0,1
181,205,5.0,1
182,14,5.0,1
184,121,5.0,1
184,251,5.0,1
186,45,5.0,1
186,230,5.0,1
186,284,5.0,1
187,65,5.0,1
187,222,5.0,1
187,231,5.0,1
189,7,5.0,1
189,92,5.0,1
189,216,5.0,1
189,241,5.0,1
189,268,5.0,1
189,272,5.0,1
190,6,5.0,1
192,273,5.0,1
193,105,5.0,1
193,246,5.0,1
193,255,5.0,1
195,22,5.0,1
195,103,5.0,1
195,152,5.0,1
195,154,5.0,1
196,92,5.0,1
197,261,5.0,1
198,99,5.0,1
199,31,5.0,1
199,90,5.0,1
199,135,5.0,1
199,220,5.0,1
199,286,5.0,1
199,294,5.0,1
202,91,5.0,1
203,269,5.0,1
203,281,5.0,1
204,278,5.0,1
204,301,5.0,1
205,166,5.0,1
205,181,5.0,1
206,49,5.0,1
207,67,5.0,1
207,250,5.0,1
207,285,5.0,1
208,64,5.0,1
208,93,5.0,1
208,224,5.0,1
208,284,5.0,1
210,13,5.0,1
210,86,5.0,1
212,46,5.0,1
213,104,5.0,1
213,143,5.0,1
213,253,5.0,1
214,256,5.0,1
214,282,5.0,1
215,59,5.0,1
215,216,5.0,1
216,189,5.0,1
216,215,5.0,1
217,152,5.0,1
217,277,5.0,1
219,93,5.0,1
219,97,5.0,1
219,263,5.0,1
220,161,5.0,1
220,199,5.0,1
221,29,5.0,1
221,61,5.0,1
221,150,5.0,1
221,259,5.0,1
222,187,5.0,1
222,231,5.0,1
223,35,5.0,1
224,64,5.0,1
224,208,5.0,1
226,79,5.0,1
226,98,5.0,1
226,137,5.0,1
227,6,5.0,1
227,32,5.0,1
227,101,5.0,1
227,141,5.0,1
227,295,5.0,1
228,121,5.0,1
228,179,5.0,1
230,45,5.0,1
230,50,5.0,1
230,186,5.0,1
230,278,5.0,1
230,284,5.0,1
231,65,5.0,1
231,187,5.0,1
231,222,5.0,1
232,100,5.0,1
232,128,5.0,1
232,305,5.0,1
233,37,5.0,1
233,95,5.0,1
233,283,5.0,1
234,46,5.0,1
234,73,5.0,1
234,92,5.0,1
234,129,5.0,1
234,252,5.0,1
235,16,5.0,1
235,27,5.0,1
235,45,5.0,1
237,47,5.0,1
237,149,5.0,1
238,14,5.0,1
240,49,5.0,1
240,75,5.0,1
241,114,5.0,1
241,189,5.0,1
242,40,5.0,1
242,84,5.0,1
244,159,5.0,1
246,44,5.0,1
246,193,5.0,1
246,255,5.0,1
246,287,5.0,1
246,292,5.0,1
247,54,5.0,1
247,65,5.0,1
247,144,5.0,1
248,8,5.0,1
249,156,5.0,1
250,165,5.0,1
250,207,5.0,1
250,262,5.0,1
251,121,5.0,1
251,184,5.0,1
252,46,5.0,1
252,92,5.0,1
252,129,5.0,1
252,234,5.0,1
252,300,5.0,1
252,306,5.0,1
253,4,5.0,1
253,80,5.0,1
253,104,5.0,1
253,116,5.0,1
253,213,5.0,1
255,193,5.0,1
255,246,5.0,1
255,287,5.0,1
255,292,5.0,1
256,214,5.0,1
257,99,5.0,1
258,61,5.0,1
259,29,5.0,1
259,61,5.0,1
259,150,5.0,1
259,221,5.0,1
261,52,5.0,1
261,197,5.0,1
262,35,5.0,1
262,165,5.0,1
262,250,5.0,1
263,93,5.0,1
263,97,5.0,1
263,219,5.0,1
264,72,5.0,1
265,173,5.0,1
266,20,5.0,1
266,71,5.0,1
266,138,5.0,1
267,115,5.0,1
267,302,5.0,1
268,0,5.0,1
268,127,5.0,1
268,189,5.0,1
269,72,5.0,1
269,203,5.0,1
269,281,5.0,1
270,82,5.0,1
270,122,5.0,1
271,7,5.0,1
271,82,5.0,1
272,6,5.0,1
272,19,5.0,1
272,120,5.0,1
272,189,5.0,1
273,160,5.0,1
273,192,5.0,1
274,20,5.0,1
274,38,5.0,1
274,96,5.0,1
274,138,5.0,1
277,152,5.0,1
277,217,5.0,1
278,50,5.0,1
