u,i,ts,label
242,325,10,0
768,72,10,0
72,103,10,0
103,72,10,0
103,874,10,0
396,770,10,0
72,768,10,0
396,254,10,0
72,103,10,0
396,400,10,0
276,903,10,0
189,712,10,0
103,72,10,0
72,103,10,0
103,72,10,0
103,686,10,0
51,525,10,0
189,712,10,0
242,389,10,0
194,325,10,0
768,72,10,0
103,72,10,0
72,103,10,0
513,509,10,0
72,768,10,0
214,768,10,0
918,708,10,0
72,103,10,0
74,598,10,0
103,72,10,0
74,874,10,0
72,103,10,0
768,72,10,0
74,513,10,0
103,72,10,0
375,194,10,0
525,51,10,0
375,296,10,0
474,346,10,0
189,712,10,0
474,719,10,0
484,770,10,0
484,400,10,0
422,194,10,0
72,768,10,0
555,482,10,0
72,103,10,0
621,819,10,0
768,621,10,0
786,785,10,0
189,712,10,0
823,400,10,0
768,586,10,0
823,548,10,0
194,296,10,0
309,823,10,0
704,919,10,0
51,525,10,0
309,913,10,0
309,848,10,0
357,379,10,0
517,400,10,0
517,570,10,0
517,438,10,0
342,598,10,0
296,375,10,0
174,260,10,0
296,781,10,0
174,260,10,0
809,242,10,0
103,379,10,0
679,474,10,0
920,103,10,0
32,375,10,0
220,103,10,0
830,389,10,0
920,103,10,0
830,468,10,0
338,454,10,0
830,598,10,0
525,51,10,0
920,103,10,0
103,495,10,0
495,400,10,0
920,103,10,0
535,440,10,0
495,41,10,0
495,103,10,0
103,920,10,0
454,338,10,0
103,495,10,0
920,103,10,0
103,920,10,0
882,921,10,0
882,921,10,0
882,226,10,0
194,498,10,0
103,734,10,0
131,734,10,0
830,454,10,0
882,532,10,0
882,922,10,0
865,525,10,0
721,400,10,0
721,923,10,0
454,830,10,0
525,865,10,0
686,103,10,0
830,454,10,0
852,704,10,0
882,388,10,0
454,830,10,0
768,819,10,0
819,400,10,0
617,73,10,0
704,605,10,0
431,538,10,0
679,923,10,0
781,296,10,0
679,768,10,0
431,617,10,0
194,97,10,0
921,882,10,0
204,198,10,0
768,679,10,0
431,617,10,0
768,874,10,0
249,711,10,0
712,753,10,0
768,483,10,0
431,617,10,0
327,774,10,0
830,454,10,0
639,400,10,0
639,401,10,0
639,212,10,0
838,853,10,0
719,838,10,0
838,719,10,0
454,830,10,0
830,454,10,0
921,536,10,0
924,719,10,0
536,921,10,0
921,536,10,0
454,830,10,0
536,921,10,0
921,536,10,0
536,921,10,0
826,925,10,0
921,536,10,0
830,454,10,0
536,921,10,0
921,536,10,0
536,921,10,0
586,768,10,0
826,925,10,0
921,536,10,0
454,830,10,0
44,719,10,0
621,719,10,0
536,921,10,0
44,189,10,0
921,536,10,0
536,921,10,0
768,924,10,0
288,620,10,0
719,621,10,0
214,101,10,0
859,400,10,0
859,325,10,0
859,214,10,0
859,681,10,0
859,214,10,0
859,681,10,0
708,770,10,0
859,214,10,0
834,708,10,0
834,712,10,0
834,712,10,0
73,617,10,0
660,595,10,0
431,393,10,0
272,605,10,0
34,768,10,0
128,629,10,0
128,629,10,0
296,781,10,0
338,454,10,0
681,626,10,0
51,525,10,0
492,835,10,0
525,51,10,0
51,525,10,0
525,51,10,0
51,525,10,0
525,51,10,0
51,525,10,0
191,371,10,0
51,525,10,0
525,51,10,0
525,51,10,0
525,51,10,0
525,51,10,0
51,525,10,0
525,51,10,0
525,51,10,0
51,525,10,0
525,51,10,0
834,393,10,0
770,396,10,0
770,484,10,0
770,708,10,0
51,525,10,0
191,874,10,0
51,525,10,0
51,525,10,0
913,309,10,0
51,525,10,0
913,884,10,0
913,194,10,0
913,191,10,0
913,51,10,0
525,51,10,0
32,926,10,0
525,51,10,0
325,194,10,0
525,51,10,0
145,719,10,0
51,525,10,0
525,51,10,0
913,88,10,0
536,927,10,0
525,51,10,0
51,525,10,0
525,51,10,0
194,913,10,0
913,814,10,0
51,525,10,0
194,325,10,0
191,913,10,0
913,194,10,0
525,51,10,0
325,194,10,0
51,913,10,0
51,525,10,0
913,191,10,0
194,913,10,0
525,51,10,0
913,51,10,0
163,249,10,0
913,194,10,0
191,913,10,0
525,51,10,0
51,525,10,0
853,838,10,0
525,51,10,0
51,525,10,0
51,913,10,0
913,191,10,0
525,51,10,0
913,51,10,0
51,525,10,0
525,51,10,0
913,339,10,0
51,913,10,0
69,687,10,0
913,51,10,0
51,525,10,0
525,51,10,0
51,913,10,0
913,795,10,0
913,51,10,0
51,525,10,0
525,51,10,0
525,51,10,0
734,131,10,0
51,913,10,0
734,103,10,0
913,99,10,0
51,525,10,0
913,51,10,0
525,51,10,0
51,525,10,0
525,51,10,0
103,734,10,0
859,325,10,0
191,913,10,0
51,525,10,0
51,525,10,0
51,525,10,0
525,51,10,0
913,41,10,0
51,525,10,0
913,191,10,0
913,242,10,0
734,103,10,0
51,913,10,0
548,823,10,0
913,719,10,0
103,734,10,0
913,51,10,0
51,913,10,0
719,913,10,0
797,342,10,0
734,103,10,0
103,734,10,0
44,214,10,0
51,525,10,0
913,51,10,0
814,925,10,0
913,719,10,0
814,913,10,0
734,103,10,0
913,814,10,0
103,734,10,0
191,913,10,0
454,338,10,0
734,103,10,0
44,834,10,0
913,191,10,0
103,734,10,0
97,194,10,0
734,103,10,0
51,913,10,0
103,734,10,0
719,913,10,0
191,913,10,0
926,32,10,0
814,913,10,0
913,51,10,0
913,719,10,0
913,191,10,0
913,814,10,0
734,103,10,0
792,903,10,0
792,679,10,0
103,734,10,0
926,325,10,0
734,103,10,0
925,814,10,0
538,431,10,0
339,913,10,0
325,926,10,0
926,325,10,0
151,907,10,0
928,482,10,0
568,765,10,0
738,654,10,0
400,852,10,0
830,454,10,0
928,482,10,0
814,913,10,0
928,41,10,0
74,561,10,0
621,719,10,0
561,74,10,0
308,583,10,0
928,794,10,0
928,482,10,0
308,929,10,0
768,924,10,0
654,738,10,0
768,34,10,0
308,930,10,0
194,463,10,0
276,924,10,0
308,931,10,0
431,538,10,0
928,194,10,0
308,863,10,0
308,185,10,0
194,296,10,0
194,621,10,0
289,183,10,0
194,884,10,0
454,830,10,0
254,874,10,0
103,932,10,0
74,379,10,0
621,194,10,0
74,561,10,0
194,621,10,0
719,621,10,0
830,454,10,0
620,654,10,0
620,473,10,0
620,288,10,0
561,74,10,0
924,185,10,0
924,830,10,0
781,296,10,0
768,924,10,0
454,830,10,0
797,913,10,0
559,97,10,0
768,924,10,0
933,903,10,0
97,559,10,0
97,400,10,0
97,770,10,0
97,847,10,0
97,687,10,0
103,930,10,0
103,686,10,0
259,598,10,0
733,454,10,0
733,454,10,0
928,194,10,0
676,400,10,0
733,454,10,0
51,913,10,0
625,437,10,0
797,454,10,0
934,97,10,0
51,919,10,0
673,400,10,0
733,454,10,0
454,797,10,0
252,935,10,0
483,768,10,0
454,733,10,0
935,252,10,0
252,935,10,0
388,882,10,0
252,935,10,0
700,400,10,0
288,620,10,0
928,732,10,0
191,738,10,0
768,483,10,0
191,928,10,0
325,926,10,0
378,644,10,0
422,386,10,0
378,396,10,0
131,686,10,0
621,719,10,0
621,194,10,0
439,212,10,0
422,768,10,0
103,378,10,0
439,131,10,0
103,783,10,0
97,934,10,0
422,835,10,0
97,191,10,0
131,439,10,0
36,834,10,0
679,768,10,0
768,422,10,0
393,431,10,0
557,926,10,0
439,131,10,0
393,834,10,0
679,393,10,0
834,393,10,0
393,834,10,0
834,393,10,0
834,393,10,0
36,834,10,0
393,679,10,0
783,103,10,0
393,834,10,0
97,191,10,0
777,843,10,0
131,439,10,0
621,819,10,0
834,393,10,0
393,834,10,0
768,679,10,0
834,393,10,0
439,131,10,0
393,834,10,0
830,924,10,0
830,454,10,0
928,191,10,0
834,393,10,0
719,621,10,0
454,830,10,0
830,454,10,0
851,679,10,0
679,393,10,0
851,852,10,0
851,679,10,0
393,679,10,0
792,679,10,0
679,393,10,0
454,830,10,0
431,393,10,0
393,679,10,0
546,583,10,0
792,339,10,0
131,439,10,0
393,431,10,0
830,454,10,0
191,928,10,0
546,598,10,0
41,389,10,0
41,913,10,0
679,393,10,0
41,928,10,0
393,679,10,0
470,621,10,0
679,393,10,0
431,393,10,0
928,41,10,0
393,679,10,0
41,928,10,0
393,431,10,0
555,514,10,0
679,393,10,0
928,191,10,0
853,597,10,0
928,41,10,0
393,679,10,0
431,393,10,0
679,393,10,0
393,679,10,0
679,393,10,0
687,936,10,0
191,928,10,0
237,711,10,0
679,903,10,0
687,376,10,0
393,679,10,0
87,393,10,0
679,393,10,0
308,254,10,0
393,87,10,0
388,408,10,0
388,408,10,0
393,679,10,0
308,237,10,0
679,393,10,0
87,393,10,0
393,679,10,0
679,393,10,0
393,679,10,0
719,802,10,0
679,393,10,0
393,679,10,0
583,308,10,0
679,393,10,0
393,679,10,0
679,393,10,0
309,937,10,0
393,679,10,0
802,719,10,0
60,605,10,0
638,744,10,0
41,928,10,0
339,792,10,0
679,393,10,0
768,819,10,0
454,830,10,0
621,719,10,0
621,834,10,0
768,819,10,0
557,583,10,0
621,470,10,0
325,924,10,0
615,765,10,0
924,830,10,0
325,783,10,0
768,819,10,0
741,711,10,0
95,938,10,0
237,308,10,0
835,492,10,0
679,404,10,0
725,928,10,0
719,621,10,0
934,128,10,0
874,254,10,0
719,802,10,0
719,802,10,0
679,404,10,0
794,598,10,0
621,719,10,0
719,621,10,0
934,437,10,0
934,460,10,0
783,325,10,0
783,103,10,0
638,939,10,0
802,719,10,0
325,783,10,0
598,794,10,0
719,802,10,0
621,719,10,0
938,95,10,0
719,621,10,0
915,393,10,0
928,191,10,0
725,928,10,0
783,325,10,0
172,598,10,0
325,783,10,0
874,191,10,0
874,74,10,0
303,212,10,0
325,874,10,0
824,774,10,0
824,774,10,0
774,824,10,0
325,760,10,0
774,824,10,0
802,719,10,0
308,638,10,0
760,325,10,0
824,774,10,0
128,934,10,0
325,760,10,0
760,325,10,0
774,824,10,0
638,308,10,0
719,802,10,0
325,760,10,0
760,325,10,0
74,940,10,0
802,719,10,0
824,774,10,0
719,802,10,0
774,824,10,0
938,325,10,0
325,938,10,0
370,278,10,0
874,325,10,0
787,720,10,0
599,41,10,0
325,874,10,0
679,174,10,0
936,687,10,0
732,928,10,0
375,32,10,0
928,732,10,0
638,758,10,0
675,462,10,0
638,355,10,0
308,561,10,0
145,719,10,0
638,940,10,0
308,431,10,0
638,51,10,0
802,719,10,0
638,940,10,0
638,940,10,0
934,128,10,0
638,940,10,0
638,724,10,0
941,816,10,0
941,816,10,0
941,816,10,0
431,308,10,0
495,103,10,0
51,638,10,0
941,926,10,0
940,638,10,0
583,557,10,0
942,651,10,0
942,646,10,0
942,943,10,0
942,650,10,0
934,437,10,0
325,941,10,0
408,254,10,0
944,128,10,0
408,388,10,0
557,583,10,0
73,74,10,0
283,194,10,0
283,445,10,0
704,924,10,0
770,386,10,0
873,224,10,0
445,283,10,0
770,686,10,0
283,445,10,0
408,388,10,0
770,928,10,0
847,97,10,0
770,928,10,0
770,513,10,0
445,283,10,0
283,445,10,0
445,283,10,0
283,445,10,0
388,408,10,0
283,297,10,0
557,513,10,0
445,283,10,0
557,445,10,0
945,625,10,0
404,679,10,0
172,638,10,0
738,191,10,0
404,679,10,0
625,945,10,0
345,518,10,0
345,518,10,0
345,346,10,0
783,325,10,0
345,691,10,0
345,691,10,0
345,691,10,0
345,946,10,0
345,947,10,0
345,95,10,0
242,913,10,0
103,386,10,0
103,345,10,0
103,948,10,0
901,482,10,0
901,41,10,0
884,194,10,0
884,913,10,0
189,712,10,0
67,683,10,0
801,768,10,0
801,768,10,0
473,620,10,0
194,283,10,0
638,51,10,0
903,933,10,0
903,679,10,0
830,454,10,0
830,924,10,0
857,72,10,0
184,928,10,0
32,375,10,0
32,375,10,0
174,679,10,0
928,184,10,0
41,901,10,0
484,770,10,0
32,940,10,0
809,573,10,0
599,41,10,0
599,41,10,0
765,568,10,0
599,41,10,0
621,774,10,0
393,263,10,0
621,774,10,0
621,686,10,0
626,738,10,0
944,393,10,0
462,675,10,0
949,27,10,0
913,814,10,0
913,797,10,0
913,51,10,0
72,857,10,0
913,41,10,0
913,242,10,0
913,884,10,0
915,901,10,0
474,679,10,0
830,913,10,0
913,830,10,0
199,445,10,0
462,913,10,0
474,847,10,0
400,396,10,0
913,462,10,0
708,834,10,0
915,928,10,0
462,913,10,0
915,393,10,0
949,199,10,0
913,462,10,0
400,823,10,0
462,913,10,0
400,517,10,0
679,903,10,0
727,638,10,0
679,474,10,0
679,404,10,0
400,819,10,0
915,654,10,0
400,639,10,0
27,949,10,0
27,184,10,0
770,484,10,0
913,462,10,0
770,173,10,0
915,437,10,0
915,886,10,0
400,676,10,0
296,194,10,0
224,873,10,0
296,445,10,0
915,862,10,0
400,673,10,0
620,473,10,0
913,950,10,0
915,841,10,0
913,638,10,0
913,548,10,0
400,700,10,0
638,913,10,0
638,913,10,0
781,233,10,0
915,823,10,0
474,679,10,0
734,617,10,0
915,901,10,0
283,194,10,0
254,408,10,0
254,874,10,0
254,308,10,0
462,913,10,0
951,474,10,0
928,915,10,0
768,801,10,0
437,625,10,0
474,951,10,0
915,928,10,0
599,68,10,0
68,173,10,0
68,599,10,0
599,68,10,0
68,599,10,0
70,400,10,0
679,949,10,0
599,68,10,0
68,599,10,0
599,68,10,0
68,599,10,0
36,834,10,0
36,940,10,0
242,913,10,0
599,68,10,0
586,308,10,0
68,599,10,0
68,375,10,0
599,68,10,0
586,538,10,0
308,586,10,0
68,599,10,0
599,68,10,0
68,599,10,0
884,913,10,0
942,72,10,0
599,68,10,0
68,599,10,0
599,68,10,0
189,712,10,0
36,189,10,0
68,599,10,0
599,68,10,0
68,599,10,0
830,549,10,0
355,194,10,0
599,68,10,0
68,599,10,0
355,296,10,0
355,316,10,0
942,454,10,0
189,579,10,0
599,68,10,0
189,868,10,0
68,599,10,0
103,853,10,0
283,853,10,0
189,862,10,0
189,735,10,0
189,735,10,0
189,735,10,0
676,400,10,0
103,52,10,0
103,599,10,0
599,68,10,0
599,103,10,0
189,682,10,0
189,802,10,0
68,599,10,0
103,599,10,0
103,831,10,0
830,952,10,0
599,68,10,0
953,265,10,0
220,103,10,0
599,103,10,0
68,599,10,0
953,85,10,0
103,599,10,0
953,954,10,0
950,913,10,0
599,103,10,0
950,260,10,0
599,68,10,0
103,599,10,0
68,599,10,0
654,915,10,0
183,289,10,0
128,715,10,0
952,830,10,0
183,769,10,0
599,68,10,0
599,103,10,0
103,599,10,0
654,620,10,0
498,194,10,0
654,632,10,0
68,599,10,0
338,454,10,0
950,429,10,0
103,306,10,0
590,835,10,0
950,517,10,0
632,654,10,0
950,588,10,0
599,68,10,0
103,886,10,0
725,928,10,0
654,632,10,0
68,599,10,0
473,620,10,0
632,654,10,0
498,389,10,0
949,679,10,0
599,68,10,0
654,632,10,0
103,598,10,0
103,929,10,0
509,513,10,0
509,272,10,0
212,439,10,0
632,654,10,0
942,42,10,0
42,339,10,0
738,626,10,0
42,573,10,0
68,599,10,0
212,765,10,0
42,445,10,0
573,42,10,0
42,922,10,0
586,308,10,0
42,41,10,0
586,952,10,0
599,68,10,0
68,599,10,0
42,72,10,0
72,42,10,0
42,194,10,0
599,68,10,0
42,738,10,0
68,599,10,0
42,632,10,0
42,955,10,0
42,291,10,0
168,400,10,0
103,841,10,0
168,834,10,0
42,353,10,0
103,799,10,0
42,767,10,0
42,263,10,0
289,183,10,0
289,835,10,0
42,600,10,0
841,915,10,0
212,678,10,0
835,289,10,0
263,42,10,0
42,263,10,0
599,68,10,0
263,42,10,0
42,952,10,0
68,599,10,0
42,132,10,0
481,769,10,0
103,63,10,0
42,302,10,0
498,686,10,0
103,917,10,0
498,823,10,0
302,42,10,0
481,768,10,0
768,393,10,0
768,481,10,0
777,317,10,0
777,59,10,0
704,901,10,0
103,525,10,0
599,68,10,0
263,393,10,0
103,525,10,0
68,599,10,0
404,679,10,0
103,525,10,0
853,283,10,0
393,263,10,0
103,525,10,0
103,525,10,0
853,103,10,0
103,525,10,0
103,525,10,0
103,525,10,0
289,835,10,0
599,68,10,0
393,263,10,0
41,42,10,0
68,599,10,0
41,913,10,0
103,525,10,0
103,525,10,0
103,525,10,0
103,525,10,0
103,853,10,0
103,525,10,0
103,525,10,0
183,289,10,0
183,956,10,0
599,68,10,0
103,525,10,0
103,525,10,0
103,525,10,0
68,599,10,0
103,525,10,0
103,525,10,0
103,525,10,0
777,840,10,0
103,525,10,0
103,525,10,0
859,325,10,0
103,525,10,0
599,68,10,0
19,525,10,0
19,525,10,0
859,400,10,0
308,586,10,0
859,189,10,0
68,599,10,0
19,654,10,0
400,70,10,0
777,429,10,0
400,676,10,0
400,168,10,0
525,103,10,0
19,957,10,0
733,502,10,0
599,68,10,0
733,626,10,0
777,721,10,0
19,525,10,0
103,525,10,0
68,599,10,0
19,859,10,0
400,859,10,0
103,525,10,0
19,525,10,0
19,525,10,0
19,525,10,0
859,400,10,0
97,934,10,0
97,847,10,0
400,859,10,0
19,859,10,0
19,525,10,0
19,525,10,0
199,949,10,0
67,917,10,0
733,859,10,0
19,924,10,0
733,835,10,0
599,68,10,0
19,598,10,0
103,957,10,0
777,513,10,0
19,711,10,0
626,738,10,0
626,733,10,0
68,599,10,0
103,345,10,0
199,212,10,0
952,42,10,0
928,915,10,0
933,903,10,0
52,103,10,0
103,52,10,0
599,68,10,0
189,859,10,0
454,830,10,0
551,859,10,0
454,338,10,0
189,859,10,0
830,454,10,0
277,254,10,0
952,586,10,0
297,283,10,0
454,830,10,0
242,454,10,0
770,454,10,0
770,788,10,0
958,959,10,0
958,959,10,0
67,282,10,0
958,704,10,0
644,378,10,0
687,473,10,0
687,473,10,0
884,928,10,0
621,830,10,0
687,836,10,0
884,556,10,0
830,621,10,0
621,768,10,0
830,454,10,0
770,768,10,0
924,686,10,0
770,960,10,0
770,599,10,0
103,931,10,0
704,958,10,0
928,884,10,0
768,770,10,0
884,928,10,0
513,777,10,0
770,768,10,0
928,884,10,0
277,770,10,0
884,928,10,0
517,400,10,0
517,950,10,0
34,768,10,0
517,950,10,0
928,884,11,0
454,770,11,0
454,830,11,0
599,770,11,0
19,654,11,0
884,928,11,0
770,454,11,0
770,599,11,0
19,924,11,0
950,454,11,0
599,770,11,0
950,454,11,0
454,950,11,0
950,454,11,0
770,599,11,0
454,950,11,0
950,454,11,0
781,721,11,0
940,32,11,0
923,721,11,0
830,454,11,0
454,950,11,0
454,830,11,0
950,454,11,0
928,884,11,0
454,950,11,0
859,400,11,0
32,940,11,0
950,454,11,0
859,733,11,0
884,928,11,0
626,681,11,0
19,859,11,0
859,551,11,0
42,952,11,0
376,687,11,0
625,437,11,0
454,950,11,0
42,794,11,0
19,859,11,0
19,859,11,0
626,915,11,0
19,711,11,0
950,454,11,0
36,940,11,0
454,950,11,0
950,454,11,0
19,711,11,0
36,189,11,0
454,950,11,0
599,770,11,0
928,884,11,0
770,599,11,0
704,140,11,0
19,859,11,0
19,711,11,0
725,928,11,0
425,765,11,0
884,928,11,0
928,334,11,0
679,949,11,0
859,626,11,0
498,874,11,0
765,425,11,0
194,498,11,0
194,355,11,0
194,283,11,0
599,770,11,0
194,621,11,0
599,289,11,0
194,42,11,0
928,884,11,0
194,296,11,0
19,654,11,0
770,599,11,0
289,599,11,0
334,928,11,0
928,334,11,0
19,859,11,0
334,928,11,0
194,928,11,0
194,97,11,0
928,334,11,0
334,928,11,0
949,199,11,0
626,859,11,0
884,928,11,0
599,770,11,0
334,194,11,0
928,334,11,0
599,289,11,0
88,952,11,0
334,928,11,0
334,928,11,0
770,599,11,0
289,599,11,0
949,679,11,0
928,194,11,0
42,961,11,0
19,654,11,0
928,334,11,0
460,934,11,0
194,334,11,0
725,928,11,0
334,928,11,0
194,928,11,0
334,194,11,0
801,768,11,0
721,777,11,0
721,923,11,0
194,334,11,0
334,194,11,0
599,289,11,0
599,770,11,0
289,599,11,0
770,599,11,0
928,334,11,0
334,928,11,0
599,289,11,0
67,460,11,0
19,654,11,0
599,770,11,0
67,721,11,0
721,781,11,0
770,599,11,0
498,194,11,0
67,721,11,0
289,599,11,0
770,194,11,0
679,949,11,0
928,334,11,0
687,950,11,0
194,498,11,0
67,679,11,0
934,460,11,0
194,770,11,0
934,460,11,0
928,194,11,0
67,928,11,0
194,498,11,0
67,536,11,0
679,949,11,0
770,194,11,0
67,679,11,0
498,194,11,0
277,194,11,0
194,770,11,0
194,498,11,0
599,770,11,0
42,801,11,0
928,67,11,0
67,679,11,0
42,176,11,0
194,498,11,0
638,939,11,0
638,520,11,0
770,194,11,0
67,928,11,0
770,599,11,0
42,928,11,0
63,103,11,0
962,616,11,0
176,42,11,0
962,616,11,0
63,242,11,0
482,901,11,0
242,297,11,0
63,963,11,0
492,835,11,0
928,42,11,0
498,194,11,0
242,63,11,0
63,242,11,0
814,928,11,0
103,63,11,0
194,498,11,0
942,72,11,0
830,454,11,0
296,355,11,0
942,454,11,0
296,194,11,0
277,194,11,0
67,679,11,0
242,63,11,0
599,770,11,0
63,103,11,0
297,242,11,0
63,242,11,0
103,63,11,0
63,103,11,0
770,599,11,0
950,687,11,0
928,814,11,0
498,194,11,0
103,63,11,0
63,103,11,0
928,884,11,0
132,42,11,0
725,928,11,0
277,770,11,0
277,884,11,0
103,63,11,0
277,830,11,0
949,679,11,0
103,63,11,0
277,271,11,0
63,103,11,0
63,103,11,0
679,949,11,0
72,942,11,0
242,63,11,0
63,242,11,0
67,679,11,0
242,297,11,0
277,770,11,0
242,63,11,0
402,400,11,0
277,830,11,0
63,242,11,0
276,924,11,0
297,242,11,0
277,770,11,0
599,770,11,0
242,297,11,0
770,599,11,0
63,949,11,0
242,63,11,0
63,242,11,0
851,679,11,0
297,242,11,0
67,212,11,0
277,770,11,0
375,32,11,0
67,679,11,0
851,787,11,0
63,193,11,0
454,830,11,0
924,768,11,0
242,297,11,0
193,63,11,0
375,68,11,0
949,679,11,0
242,63,11,0
851,679,11,0
193,63,11,0
63,242,11,0
949,63,11,0
103,938,11,0
297,242,11,0
193,63,11,0
63,949,11,0
277,770,11,0
679,949,11,0
103,402,11,0
242,297,11,0
193,63,11,0
242,63,11,0
193,63,11,0
940,598,11,0
830,454,11,0
569,949,11,0
297,242,11,0
193,302,11,0
454,830,11,0
242,297,11,0
193,63,11,0
940,536,11,0
949,63,11,0
638,964,11,0
277,830,11,0
263,132,11,0
536,940,11,0
297,242,11,0
277,770,11,0
940,536,11,0
942,454,11,0
569,949,11,0
423,675,11,0
725,928,11,0
402,103,11,0
536,940,11,0
942,646,11,0
242,297,11,0
277,770,11,0
940,536,11,0
103,402,11,0
297,242,11,0
964,638,11,0
242,297,11,0
103,617,11,0
942,454,11,0
277,770,11,0
638,964,11,0
617,73,11,0
536,940,11,0
940,536,11,0
297,242,11,0
454,942,11,0
926,941,11,0
942,454,11,0
926,557,11,0
928,94,11,0
617,734,11,0
454,942,11,0
242,297,11,0
679,949,11,0
303,840,11,0
940,454,11,0
940,454,11,0
926,325,11,0
638,964,11,0
277,770,11,0
940,708,11,0
454,940,11,0
94,928,11,0
536,940,11,0
708,940,11,0
297,242,11,0
924,68,11,0
242,256,11,0
924,68,11,0
940,454,11,0
242,297,11,0
940,536,11,0
940,708,11,0
277,770,11,0
840,303,11,0
454,940,11,0
536,940,11,0
297,242,11,0
498,840,11,0
942,454,11,0
256,498,11,0
687,950,11,0
242,297,11,0
777,721,11,0
928,725,11,0
19,654,11,0
498,256,11,0
454,942,11,0
97,194,11,0
19,924,11,0
132,263,11,0
277,770,11,0
725,928,11,0
103,840,11,0
297,242,11,0
103,256,11,0
583,557,11,0
242,297,11,0
297,242,11,0
53,250,11,0
239,950,11,0
263,132,11,0
19,711,11,0
940,536,11,0
239,950,11,0
728,617,11,0
950,687,11,0
378,644,11,0
725,840,11,0
303,840,11,0
734,617,11,0
950,840,11,0
239,950,11,0
884,928,11,0
536,940,11,0
728,607,11,0
498,495,11,0
840,725,11,0
840,950,11,0
950,840,11,0
800,765,11,0
132,263,11,0
263,132,11,0
19,654,11,0
840,536,11,0
809,573,11,0
940,536,11,0
402,103,11,0
19,654,11,0
809,830,11,0
520,964,11,0
334,840,11,0
840,334,11,0
725,840,11,0
770,840,11,0
809,884,11,0
953,27,11,0
770,256,11,0
953,588,11,0
840,725,11,0
953,840,11,0
619,194,11,0
853,103,11,0
619,389,11,0
928,965,11,0
619,784,11,0
619,194,11,0
840,352,11,0
194,619,11,0
809,884,11,0
928,884,11,0
619,194,11,0
928,725,11,0
770,277,11,0
965,928,11,0
619,194,11,0
913,462,11,0
826,913,11,0
619,194,11,0
913,242,11,0
194,619,11,0
334,840,11,0
913,884,11,0
940,52,11,0
619,194,11,0
277,770,11,0
913,950,11,0
913,41,11,0
725,840,11,0
708,940,11,0
194,619,11,0
940,151,11,0
928,965,11,0
573,840,11,0
950,913,11,0
498,393,11,0
940,274,11,0
884,913,11,0
770,277,11,0
966,697,11,0
725,928,11,0
809,884,11,0
913,950,11,0
619,194,11,0
840,573,11,0
809,573,11,0
654,346,11,0
913,884,11,0
586,952,11,0
697,966,11,0
940,798,11,0
950,913,11,0
809,777,11,0
194,619,11,0
654,346,11,0
884,928,11,0
913,950,11,0
94,965,11,0
913,830,11,0
949,913,11,0
27,953,11,0
94,320,11,0
586,654,11,0
940,61,11,0
884,913,11,0
19,711,11,0
239,950,11,0
586,538,11,0
950,913,11,0
586,840,11,0
940,713,11,0
619,194,11,0
619,194,11,0
966,697,11,0
840,586,11,0
697,966,11,0
940,708,11,0
940,913,11,0
635,597,11,0
966,697,11,0
913,949,11,0
297,337,11,0
871,840,11,0
654,586,11,0
913,884,11,0
638,520,11,0
686,131,11,0
913,950,11,0
686,770,11,0
913,940,11,0
654,586,11,0
928,573,11,0
686,621,11,0
640,784,11,0
686,924,11,0
830,913,11,0
573,928,11,0
573,928,11,0
913,830,11,0
41,913,11,0
830,277,11,0
913,41,11,0
949,913,11,0
913,949,11,0
830,454,11,0
770,277,11,0
830,913,11,0
498,194,11,0
830,840,11,0
640,638,11,0
840,263,11,0
884,913,11,0
263,840,11,0
635,719,11,0
621,686,11,0
41,913,11,0
638,640,11,0
928,573,11,0
928,573,11,0
294,831,11,0
539,840,11,0
52,103,11,0
52,940,11,0
724,840,11,0
928,884,11,0
573,928,11,0
19,410,11,0
719,635,11,0
371,191,11,0
590,840,11,0
19,806,11,0
928,573,11,0
884,928,11,0
19,527,11,0
950,913,11,0
697,966,11,0
393,498,11,0
239,950,11,0
498,393,11,0
393,498,11,0
697,341,11,0
681,388,11,0
388,681,11,0
681,388,11,0
239,950,11,0
965,94,11,0
498,393,11,0
950,239,11,0
393,498,11,0
63,242,11,0
777,297,11,0
63,193,11,0
63,949,11,0
103,967,11,0
809,771,11,0
193,63,11,0
809,884,11,0
239,950,11,0
396,378,11,0
372,396,11,0
840,724,11,0
840,539,11,0
840,590,11,0
561,308,11,0
968,78,11,0
32,957,11,0
254,277,11,0
809,830,11,0
561,103,11,0
277,254,11,0
561,727,11,0
297,777,11,0
770,44,11,0
679,72,11,0
68,375,11,0
516,194,11,0
74,379,11,0
68,599,11,0
967,103,11,0
68,924,11,0
346,345,11,0
74,840,11,0
72,679,11,0
194,516,11,0
103,967,11,0
454,830,11,0
68,840,11,0
561,103,11,0
53,953,11,0
781,721,11,0
809,830,11,0
795,913,11,0
704,605,11,0
654,346,11,0
966,697,11,0
212,199,11,0
679,72,11,0
561,956,11,0
801,42,11,0
704,617,11,0
830,454,11,0
928,884,11,0
928,725,11,0
199,212,11,0
396,372,11,0
389,242,11,0
834,708,11,0
389,830,11,0
32,654,11,0
725,928,11,0
389,619,11,0
809,830,11,0
41,928,11,0
176,928,11,0
389,41,11,0
654,32,11,0
389,498,11,0
654,32,11,0
68,952,11,0
830,389,11,0
498,389,11,0
498,393,11,0
928,41,11,0
928,176,11,0
389,830,11,0
967,279,11,0
